Seed;RMSE History;MMD History;Log-Likelihood History
250;[19.66175079345703, 6.80540657043457, 6.801537990570068, 6.835824012756348, 3.425832509994507, 3.391390085220337, 3.329972743988037, 3.302868604660034, 3.2812201976776123, 2.5475974082946777, 2.5183374881744385, 2.418196439743042, 2.20310115814209, 2.1897132396698, 2.0802645683288574, 2.070054531097412, 2.0677742958068848, 1.9286220073699951, 1.8983958959579468, 1.8833636045455933, 1.8577908277511597];[1.493707299232483, 1.1919605731964111, 1.2486765384674072, 1.2364729642868042, 0.6981971263885498, 0.7048219442367554, 0.6834772229194641, 0.6867800354957581, 0.6756366491317749, 0.4043167233467102, 0.3913869857788086, 0.34984347224235535, 0.2394925355911255, 0.2430569976568222, 0.1842263638973236, 0.18064932525157928, 0.1737189143896103, 0.10228783637285233, 0.08253096789121628, 0.08068802952766418, 0.06678640842437744];[-154.97096252441406, -19.205707550048828, -22.075918197631836, -23.098669052124023, -5.440545558929443, -5.57054328918457, -5.532348155975342, -5.60728645324707, -5.534293174743652, -3.4312167167663574, -3.4018332958221436, -3.1858670711517334, -2.694598436355591, -2.6827220916748047, -2.4637722969055176, -2.442620277404785, -2.458448886871338, -2.1868505477905273, -2.1266982555389404, -2.118251323699951, -2.0821220874786377]
300;[19.642494201660156, 6.8582444190979, 3.074411392211914, 2.497950553894043, 2.4837570190429688, 2.4782662391662598, 2.346423864364624, 2.1612460613250732, 2.1725902557373047, 2.1283504962921143, 2.1223270893096924, 2.1459293365478516, 2.125731945037842, 2.0935893058776855, 2.054983615875244, 2.037142753601074, 2.021548271179199, 2.0031564235687256, 1.9531806707382202, 1.949676513671875, 1.9053555727005005];[1.4914203882217407, 1.2595326900482178, 0.5802304744720459, 0.34786903858184814, 0.35099661350250244, 0.3549415171146393, 0.29942256212234497, 0.2078033834695816, 0.21668359637260437, 0.19628028571605682, 0.20014038681983948, 0.21126660704612732, 0.2033117711544037, 0.1914512664079666, 0.17124128341674805, 0.16543127596378326, 0.1562635600566864, 0.1432686597108841, 0.11805234104394913, 0.11572659760713577, 0.09197144210338593];[-152.64915466308594, -18.424083709716797, -3.9892096519470215, -2.9262876510620117, -2.98722505569458, -3.0051262378692627, -2.8131279945373535, -2.4982707500457764, -2.5484180450439453, -2.4726881980895996, -2.507376194000244, -2.553105354309082, -2.519925117492676, -2.489208221435547, -2.414113998413086, -2.402834892272949, -2.3636465072631836, -2.330991268157959, -2.2361536026000977, -2.237560510635376, -2.1583855152130127]
350;[19.64861488342285, 10.954882621765137, 4.370542526245117, 4.3659539222717285, 3.605769634246826, 3.2519147396087646, 3.0869762897491455, 2.9030344486236572, 2.423466682434082, 2.3945531845092773, 2.3270914554595947, 2.2898714542388916, 2.2600531578063965, 2.2305071353912354, 2.2149813175201416, 2.139211654663086, 2.091525077819824, 2.088899612426758, 2.0025370121002197, 2.0593478679656982, 2.065645217895508];[1.4934611320495605, 1.4318159818649292, 1.0021651983261108, 1.0268000364303589, 0.8225418329238892, 0.7041893601417542, 0.6359145045280457, 0.5721922516822815, 0.3470933437347412, 0.3335508704185486, 0.3100425601005554, 0.28581690788269043, 0.272035151720047, 0.25976940989494324, 0.25171932578086853, 0.2175895720720291, 0.19676153361797333, 0.19003300368785858, 0.1431502103805542, 0.1737789511680603, 0.182109534740448];[-153.00791931152344, -58.940853118896484, -7.413428783416748, -7.852418899536133, -5.710676670074463, -4.928658485412598, -4.543352127075195, -4.126695156097412, -3.0559308528900146, -2.996328830718994, -2.8960955142974854, -2.830456495285034, -2.800337314605713, -2.751033306121826, -2.7140872478485107, -2.579099178314209, -2.494422674179077, -2.482351303100586, -2.334444046020508, -2.429781436920166, -2.473741054534912]
400;[19.655685424804688, 6.5304741859436035, 6.616941928863525, 6.573667049407959, 6.58915901184082, 3.0120046138763428, 2.8309106826782227, 2.186288595199585, 2.2159268856048584, 2.174943685531616, 2.179955244064331, 2.0604755878448486, 1.9557477235794067, 1.956289529800415, 1.9336529970169067, 1.8213789463043213, 1.833866834640503, 1.840474247932434, 1.8096489906311035, 1.8242242336273193, 1.8061519861221313];[1.4938910007476807, 1.2436573505401611, 1.2399382591247559, 1.2347290515899658, 1.2446074485778809, 0.582804262638092, 0.5084527730941772, 0.22458387911319733, 0.24056686460971832, 0.219601109623909, 0.2269916534423828, 0.16341052949428558, 0.11118915677070618, 0.11229657381772995, 0.10337428748607635, 0.03865965083241463, 0.0491100437939167, 0.05808647722005844, 0.035002026706933975, 0.04780682548880577, 0.04068674147129059];[-149.8711700439453, -16.432788848876953, -20.188282012939453, -20.793733596801758, -22.155519485473633, -4.277986526489258, -4.029562473297119, -2.552067756652832, -2.6593353748321533, -2.5696425437927246, -2.6031196117401123, -2.40352201461792, -2.2096691131591797, -2.2200746536254883, -2.1847524642944336, -1.9879258871078491, -2.0247557163238525, -2.0291364192962646, -1.9843552112579346, -2.0260508060455322, -1.9899821281433105]
450;[19.66705894470215, 11.062895774841309, 3.2393381595611572, 2.5730113983154297, 2.4162702560424805, 2.18841290473938, 2.028985023498535, 2.0064239501953125, 1.9281654357910156, 1.8542758226394653, 1.8012526035308838, 1.806341290473938, 1.9000476598739624, 1.8948943614959717, 1.8999840021133423, 1.962335467338562, 1.9152288436889648, 1.8808823823928833, 1.8791831731796265, 1.8466883897781372, 1.8246175050735474];[1.492875576019287, 1.3512991666793823, 0.633048415184021, 0.3706914782524109, 0.30862540006637573, 0.2163785994052887, 0.14141243696212769, 0.1298116147518158, 0.0845567062497139, 0.04901063069701195, 0.02657512202858925, 0.02926071733236313, 0.08711051195859909, 0.08100888878107071, 0.08787516504526138, 0.12022150307893753, 0.090837262570858, 0.07558871060609818, 0.07665526121854782, 0.056308187544345856, 0.04937378317117691];[-152.46664428710938, -65.78286743164062, -4.295628070831299, -3.012820243835449, -2.828234910964966, -2.488180160522461, -2.265958547592163, -2.2108688354492188, -2.1064939498901367, -1.9940677881240845, -1.9146935939788818, -1.9477713108062744, -2.1152901649475098, -2.1123015880584717, -2.1214962005615234, -2.238736391067505, -2.1493422985076904, -2.099229335784912, -2.1016757488250732, -2.0329251289367676, -2.017561912536621]
500;[19.675182342529297, 6.7506537437438965, 3.3812804222106934, 3.011680841445923, 2.403168201446533, 2.140653133392334, 1.977262258529663, 1.8799841403961182, 1.8791913986206055, 1.8540091514587402, 1.832734227180481, 1.7706886529922485, 1.7914657592773438, 1.7948200702667236, 1.777899146080017, 1.788469672203064, 1.8136396408081055, 1.8145248889923096, 1.8231996297836304, 1.8070893287658691, 1.8221685886383057];[1.4941493272781372, 1.2478702068328857, 0.6851068139076233, 0.551328718662262, 0.3050459623336792, 0.18147026002407074, 0.10253455489873886, 0.0571855790913105, 0.06010826677083969, 0.048822060227394104, 0.045024558901786804, 0.005421341862529516, 0.0134535301476717, 0.021945107728242874, 0.01701805554330349, 0.0202610045671463, 0.03473540395498276, 0.036512698978185654, 0.04315550625324249, 0.03342974931001663, 0.043685182929039];[-146.39483642578125, -17.829051971435547, -4.508571147918701, -4.059049606323242, -2.8030190467834473, -2.3977153301239014, -2.1551296710968018, -2.0019164085388184, -2.0082297325134277, -2.0038704872131348, -1.9846770763397217, -1.8875447511672974, -1.9165122509002686, -1.9300758838653564, -1.904184103012085, -1.9372373819351196, -1.978696346282959, -1.9916986227035522, -2.0005745887756348, -1.9810700416564941, -2.0187156200408936]
550;[19.647737503051758, 10.999239921569824, 3.6863698959350586, 3.3375582695007324, 2.5447912216186523, 2.27726674079895, 2.2506701946258545, 2.1688621044158936, 2.16706919670105, 2.0530049800872803, 2.020097017288208, 1.9989869594573975, 1.9893513917922974, 1.9526046514511108, 1.8407284021377563, 1.841456413269043, 1.8415539264678955, 1.8404310941696167, 1.8036826848983765, 1.80072820186615, 1.81244695186615];[1.4969433546066284, 1.3533072471618652, 0.770851731300354, 0.6636956930160522, 0.38098716735839844, 0.2583339512348175, 0.24526478350162506, 0.20795688033103943, 0.2109089344739914, 0.15852531790733337, 0.1431235373020172, 0.13471664488315582, 0.1270952969789505, 0.10784060508012772, 0.0517638698220253, 0.04945845901966095, 0.054987721145153046, 0.0548863522708416, 0.032444022595882416, 0.034296512603759766, 0.03715386986732483];[-149.58082580566406, -62.7597770690918, -5.3722243309021, -5.133325576782227, -3.13724422454834, -2.6558685302734375, -2.6316158771514893, -2.494877338409424, -2.537588119506836, -2.329169988632202, -2.295431137084961, -2.2729787826538086, -2.254758834838867, -2.2074930667877197, -2.033350944519043, -2.0237419605255127, -2.033785104751587, -2.0165040493011475, -1.9695628881454468, -1.9709364175796509, -1.9879662990570068]
600;[19.647647857666016, 6.797648906707764, 4.265927314758301, 3.366518020629883, 2.5200607776641846, 2.2207887172698975, 2.1665198802948, 1.948931097984314, 1.9494361877441406, 1.779104471206665, 1.7987778186798096, 1.7811490297317505, 1.8227816820144653, 1.8201473951339722, 1.798384189605713, 1.8178305625915527, 1.80792236328125, 1.7855284214019775, 1.7678097486495972, 1.755220651626587, 1.746801733970642];[1.4897536039352417, 1.3298884630203247, 0.9698944687843323, 0.7059162855148315, 0.3641672134399414, 0.21882039308547974, 0.19926241040229797, 0.09346185624599457, 0.09722406417131424, 0.011941861361265182, 0.02001054212450981, 0.015320710837841034, 0.037359029054641724, 0.04633951187133789, 0.033601731061935425, 0.03737873211503029, 0.03218204155564308, 0.019314240664243698, 0.011716460809111595, 0.007744432892650366, 0.005312817171216011];[-155.5789031982422, -16.663930892944336, -6.813506603240967, -4.856187343597412, -3.0373358726501465, -2.5694851875305176, -2.516735792160034, -2.1202478408813477, -2.155148983001709, -1.8912169933319092, -1.9193419218063354, -1.8937240839004517, -1.9713793992996216, -1.9834446907043457, -1.9599484205245972, -1.983461618423462, -1.9692355394363403, -1.9392786026000977, -1.9116102457046509, -1.891955852508545, -1.893574833869934]
650;[19.65317153930664, 6.836886405944824, 6.816478729248047, 6.80605936050415, 6.765108108520508, 6.911937236785889, 3.048386335372925, 2.9297945499420166, 2.2333126068115234, 2.146075487136841, 2.1971771717071533, 2.060819625854492, 2.0218918323516846, 1.9988354444503784, 1.8496241569519043, 1.859891414642334, 1.8567031621932983, 1.8449875116348267, 1.8197273015975952, 1.835157871246338, 1.8159306049346924];[1.495829463005066, 1.284475564956665, 1.234067678451538, 1.244093418121338, 1.244004487991333, 1.2912874221801758, 0.616091787815094, 0.5752542614936829, 0.2509932219982147, 0.20521239936351776, 0.2374459058046341, 0.16997884213924408, 0.14523883163928986, 0.13751882314682007, 0.06407663226127625, 0.061924029141664505, 0.05698324739933014, 0.05846721678972244, 0.04574182629585266, 0.048915304243564606, 0.04130207374691963];[-154.31851196289062, -18.440078735351562, -21.650815963745117, -23.517807006835938, -23.868022918701172, -25.025897979736328, -4.5341620445251465, -4.288913726806641, -2.668020009994507, -2.5220065116882324, -2.6355535984039307, -2.402158737182617, -2.3309621810913086, -2.3032989501953125, -2.0539298057556152, -2.048360824584961, -2.0582947731018066, -2.0481297969818115, -1.999662160873413, -2.0361716747283936, -2.0080485343933105]
700;[19.670988082885742, 11.058006286621094, 10.930695533752441, 3.1251087188720703, 3.176530122756958, 2.693502902984619, 2.5000314712524414, 2.352159023284912, 2.3058481216430664, 2.228649377822876, 2.1655521392822266, 2.072270154953003, 2.0616681575775146, 2.0866785049438477, 2.094069004058838, 1.9994664192199707, 1.9902461767196655, 1.9803500175476074, 1.9620742797851562, 1.958035945892334, 1.9328703880310059];[1.4967865943908691, 1.3703892230987549, 1.394078016281128, 0.6055474877357483, 0.6319668292999268, 0.4624263644218445, 0.3743799328804016, 0.3054693639278412, 0.28325775265693665, 0.25384730100631714, 0.21978920698165894, 0.17360380291938782, 0.1669643074274063, 0.18682405352592468, 0.1908036768436432, 0.1394677758216858, 0.1329003870487213, 0.1283467710018158, 0.12412231415510178, 0.12291009724140167, 0.10758344829082489];[-153.64109802246094, -63.385948181152344, -65.23450469970703, -4.317732810974121, -4.601583957672119, -3.5231544971466064, -3.1362926959991455, -2.8996191024780273, -2.787978172302246, -2.680934190750122, -2.561302423477173, -2.3997066020965576, -2.393941640853882, -2.4516217708587646, -2.4762821197509766, -2.315253257751465, -2.303048610687256, -2.2856123447418213, -2.2554454803466797, -2.26045298576355, -2.209625482559204]
750;[19.6597900390625, 11.36276626586914, 3.490675926208496, 3.2192187309265137, 2.4591798782348633, 2.354829788208008, 2.358546733856201, 2.37269926071167, 2.080911159515381, 2.073601007461548, 2.0419869422912598, 2.035736560821533, 2.002150058746338, 2.0305655002593994, 2.051910400390625, 1.982938289642334, 1.9462870359420776, 1.9189155101776123, 1.970406174659729, 1.895552396774292, 1.8999412059783936];[1.4908860921859741, 1.3278002738952637, 0.6937912106513977, 0.6063770055770874, 0.3242051303386688, 0.2899308502674103, 0.2921932339668274, 0.3117298185825348, 0.16452333331108093, 0.16749972105026245, 0.1509937345981598, 0.14863844215869904, 0.13897451758384705, 0.1490698754787445, 0.16580259799957275, 0.1302661895751953, 0.1091654971241951, 0.10277949273586273, 0.12498443573713303, 0.0785830020904541, 0.08513046056032181];[-151.9556121826172, -72.12085723876953, -4.957627773284912, -4.801745414733887, -2.91841197013855, -2.877410650253296, -2.9022223949432373, -2.9950366020202637, -2.3650684356689453, -2.3816747665405273, -2.3235578536987305, -2.3303685188293457, -2.2959818840026855, -2.339083671569824, -2.4017865657806396, -2.2697103023529053, -2.210606575012207, -2.177567720413208, -2.2659778594970703, -2.131880521774292, -2.151285171508789]
800;[19.67308235168457, 6.760105133056641, 4.221038341522217, 3.5491275787353516, 3.442089557647705, 3.5011942386627197, 2.4453372955322266, 2.4482839107513428, 2.4334802627563477, 2.220468521118164, 2.0414011478424072, 1.9521071910858154, 1.9209296703338623, 1.874853491783142, 1.8707690238952637, 1.8212411403656006, 1.8277796506881714, 1.8317532539367676, 1.836103916168213, 1.8134827613830566, 1.7978516817092896];[1.4954484701156616, 1.3384169340133667, 0.9615569114685059, 0.7217453122138977, 0.6847651600837708, 0.7219511270523071, 0.3432960510253906, 0.3480150103569031, 0.3493325710296631, 0.24910080432891846, 0.1539347767829895, 0.10357428342103958, 0.08908786624670029, 0.0708247646689415, 0.06999018788337708, 0.04277811944484711, 0.04480229318141937, 0.04911874234676361, 0.048343829810619354, 0.043854378163814545, 0.03319137543439865];[-154.16746520996094, -15.435242652893066, -6.865201473236084, -5.671435356140137, -5.765571117401123, -6.0363640785217285, -3.038966178894043, -3.073328971862793, -3.1251206398010254, -2.670452833175659, -2.3226256370544434, -2.178222894668579, -2.1252307891845703, -2.0817556381225586, -2.0879721641540527, -1.9814518690109253, -2.0050110816955566, -2.020752429962158, -2.0230777263641357, -1.9910311698913574, -1.9651484489440918]
850;[19.63532829284668, 10.986597061157227, 10.902798652648926, 2.4824841022491455, 2.448869228363037, 2.7121284008026123, 2.5628151893615723, 2.4495606422424316, 2.2400121688842773, 2.2371768951416016, 2.0437886714935303, 2.051276922225952, 1.9318816661834717, 1.873484492301941, 1.842451810836792, 1.8704298734664917, 1.8263921737670898, 1.8232007026672363, 1.831423282623291, 1.815554141998291, 1.8039708137512207];[1.496402621269226, 1.3555519580841064, 1.409382939338684, 0.32994312047958374, 0.32896101474761963, 0.46970629692077637, 0.4041505455970764, 0.35923194885253906, 0.2560091018676758, 0.2543392777442932, 0.15804357826709747, 0.1577419936656952, 0.09468493610620499, 0.06817205250263214, 0.050337642431259155, 0.061355046927928925, 0.044842567294836044, 0.044851675629615784, 0.04873416945338249, 0.03668731451034546, 0.036461539566516876];[-156.89239501953125, -61.95724105834961, -66.0978775024414, -2.861497402191162, -2.8907952308654785, -3.5354301929473877, -3.2399070262908936, -3.0818207263946533, -2.6853792667388916, -2.6762781143188477, -2.3630034923553467, -2.3749308586120605, -2.1574907302856445, -2.0616002082824707, -2.026475667953491, -2.073172092437744, -2.0073869228363037, -2.01090145111084, -2.0166242122650146, -1.9846792221069336, -1.982648491859436]
900;[19.672168731689453, 10.974270820617676, 3.6454460620880127, 2.963956832885742, 2.792661190032959, 2.643522024154663, 2.503054141998291, 2.4688098430633545, 1.9812394380569458, 1.9340132474899292, 1.9274920225143433, 1.9680523872375488, 1.9391937255859375, 1.8943198919296265, 1.9172683954238892, 1.9299780130386353, 1.9245169162750244, 1.9509319067001343, 1.9287681579589844, 1.9047411680221558, 1.9364840984344482];[1.4966233968734741, 1.365269422531128, 0.7781388163566589, 0.5419161319732666, 0.4975763261318207, 0.43055781722068787, 0.3676456809043884, 0.35424506664276123, 0.11412841826677322, 0.09039346873760223, 0.08917730301618576, 0.11629564315080643, 0.09938737004995346, 0.0767880380153656, 0.09256042540073395, 0.10055088996887207, 0.09568378329277039, 0.11157597601413727, 0.10285905748605728, 0.09616060554981232, 0.11400038748979568];[-154.64678955078125, -64.05087280273438, -5.406745433807373, -3.783032178878784, -3.6499500274658203, -3.376331090927124, -3.178025007247925, -3.183290958404541, -2.191999912261963, -2.132518768310547, -2.1365599632263184, -2.225648880004883, -2.1732163429260254, -2.1069817543029785, -2.1604483127593994, -2.1822562217712402, -2.174703359603882, -2.226410150527954, -2.1904802322387695, -2.1626617908477783, -2.2226202487945557]
950;[19.667163848876953, 10.965826034545898, 4.2249555587768555, 3.804232597351074, 3.093524217605591, 2.7854912281036377, 2.5481953620910645, 2.459958553314209, 2.440772533416748, 2.0768721103668213, 2.002166748046875, 1.981684923171997, 1.973373532295227, 1.9394237995147705, 1.8459744453430176, 1.7975184917449951, 1.8219298124313354, 1.80391526222229, 1.8137991428375244, 1.8077826499938965, 1.815406084060669];[1.4918136596679688, 1.4710116386413574, 0.9619806408882141, 0.8605311512947083, 0.6293796300888062, 0.5043068528175354, 0.3888777494430542, 0.35396885871887207, 0.34757301211357117, 0.16619759798049927, 0.13363736867904663, 0.12120775878429413, 0.12340722233057022, 0.10690335929393768, 0.05248882248997688, 0.03250092267990112, 0.04245661199092865, 0.032440945506095886, 0.0346883200109005, 0.040064696222543716, 0.03818600997328758];[-150.7345733642578, -57.104942321777344, -6.597381591796875, -6.246056079864502, -4.294750213623047, -3.6979265213012695, -3.256486177444458, -3.1544628143310547, -3.134373188018799, -2.388808488845825, -2.2689151763916016, -2.245100736618042, -2.2381420135498047, -2.18691349029541, -2.0293281078338623, -1.9633599519729614, -1.9958233833312988, -1.973240852355957, -1.9919488430023193, -1.9876397848129272, -1.9923133850097656]
1000;[19.63071060180664, 6.693338394165039, 6.798460483551025, 6.807754039764404, 6.797517776489258, 2.4450345039367676, 2.566570520401001, 2.502919912338257, 2.1577863693237305, 1.9615261554718018, 1.935592532157898, 1.912485957145691, 1.8966407775878906, 1.8755934238433838, 1.8768706321716309, 1.8064393997192383, 1.8073456287384033, 1.7685942649841309, 1.787402629852295, 1.7792062759399414, 1.8073399066925049];[1.494160771369934, 1.2156599760055542, 1.1904884576797485, 1.1701149940490723, 1.1686421632766724, 0.3282514810562134, 0.39310839772224426, 0.36794883012771606, 0.20469245314598083, 0.10507676750421524, 0.09754496812820435, 0.08140496164560318, 0.07721515744924545, 0.06799015402793884, 0.06948897242546082, 0.036927975714206696, 0.03545042499899864, 0.013384614139795303, 0.019858309999108315, 0.022702056914567947, 0.033524978905916214];[-147.03321838378906, -17.870698928833008, -22.701461791992188, -24.917688369750977, -25.020679473876953, -3.081259250640869, -3.3493566513061523, -3.307727575302124, -2.54339599609375, -2.1886637210845947, -2.152107000350952, -2.1285409927368164, -2.109980821609497, -2.0683624744415283, -2.0847628116607666, -1.9771111011505127, -1.9706315994262695, -1.9088380336761475, -1.940061330795288, -1.9406160116195679, -1.980035662651062]
1050;[19.642393112182617, 11.12510871887207, 11.025348663330078, 10.9352388381958, 2.76442813873291, 2.4089033603668213, 2.173236846923828, 2.1560378074645996, 2.1891961097717285, 2.1121530532836914, 2.003368854522705, 1.8952772617340088, 1.913920283317566, 1.832399606704712, 1.7839303016662598, 1.7710239887237549, 1.761152744293213, 1.789831519126892, 1.781649112701416, 1.7712616920471191, 1.7648859024047852];[1.494938611984253, 1.3422361612319946, 1.3521569967269897, 1.3870759010314941, 0.45150214433670044, 0.3098418712615967, 0.20426028966903687, 0.19844314455986023, 0.226650670170784, 0.18434707820415497, 0.1324492245912552, 0.07980752736330032, 0.0887356773018837, 0.043390654027462006, 0.01931528002023697, 0.013949219137430191, 0.010309887118637562, 0.019841622561216354, 0.02238900400698185, 0.01439013984054327, 0.011401139199733734];[-149.76966857910156, -66.6875991821289, -68.88845825195312, -69.73118591308594, -3.7384896278381348, -2.9634311199188232, -2.5079407691955566, -2.5131490230560303, -2.5866053104400635, -2.46136474609375, -2.2901499271392822, -2.09230375289917, -2.1366539001464844, -1.998777151107788, -1.9218248128890991, -1.906244158744812, -1.899520993232727, -1.946346402168274, -1.9336881637573242, -1.9222732782363892, -1.909295678138733]
1100;[19.682933807373047, 11.117607116699219, 3.497119426727295, 2.9095146656036377, 2.7859320640563965, 2.7527430057525635, 2.3909032344818115, 2.30135440826416, 2.2131199836730957, 2.1655099391937256, 1.8917120695114136, 1.8745336532592773, 1.9765026569366455, 1.9393757581710815, 2.08315372467041, 2.0577051639556885, 2.117044448852539, 2.097694158554077, 2.0853445529937744, 2.0998053550720215, 2.0326459407806396];[1.4954909086227417, 1.3412612676620483, 0.7265197038650513, 0.5283238291740417, 0.4961000680923462, 0.4883911907672882, 0.3186693489551544, 0.28564217686653137, 0.23674730956554413, 0.2167360484600067, 0.07254759967327118, 0.06388905644416809, 0.1244402527809143, 0.10251285880804062, 0.1807805597782135, 0.17570801079273224, 0.2001127451658249, 0.1989361047744751, 0.19155913591384888, 0.19877353310585022, 0.1611037403345108];[-154.83074951171875, -66.70023345947266, -4.886219024658203, -3.7073745727539062, -3.603893518447876, -3.6079294681549072, -2.901430606842041, -2.763345956802368, -2.6042325496673584, -2.5464625358581543, -2.068176031112671, -2.0527329444885254, -2.247784376144409, -2.178100824356079, -2.4461705684661865, -2.434978723526001, -2.528170585632324, -2.5112619400024414, -2.4878463745117188, -2.5166068077087402, -2.378084659576416]
1150;[19.651161193847656, 10.991552352905273, 3.7980029582977295, 2.940230131149292, 2.9842946529388428, 2.4501984119415283, 2.167971134185791, 2.0168204307556152, 1.9251209497451782, 2.005556344985962, 2.0543737411499023, 2.0703601837158203, 1.9736427068710327, 1.9505261182785034, 1.948986530303955, 1.9872304201126099, 1.9403680562973022, 1.8500458002090454, 1.8233017921447754, 1.7678340673446655, 1.772261619567871];[1.4931397438049316, 1.3519225120544434, 0.8018727898597717, 0.5457291603088379, 0.5765770077705383, 0.33508747816085815, 0.2006181925535202, 0.126970574259758, 0.0878688246011734, 0.12347827106714249, 0.15921010076999664, 0.1714814305305481, 0.11926671862602234, 0.10919040441513062, 0.10814546793699265, 0.13031595945358276, 0.10687892138957977, 0.058830294758081436, 0.047035228461027145, 0.015057128854095936, 0.017161477357149124];[-153.42446899414062, -64.48431396484375, -5.841836929321289, -3.7881247997283936, -3.990927219390869, -3.0541632175445557, -2.4992916584014893, -2.222531318664551, -2.107793092727661, -2.2463183403015137, -2.3551995754241943, -2.411888837814331, -2.236706495285034, -2.2156734466552734, -2.2244625091552734, -2.2920682430267334, -2.2095558643341064, -2.0565314292907715, -2.013014554977417, -1.9250069856643677, -1.9255921840667725]
1200;[19.657428741455078, 11.152719497680664, 11.35588264465332, 11.207903861999512, 11.023996353149414, 2.8326311111450195, 2.838027000427246, 2.171914577484131, 2.084113359451294, 2.0580434799194336, 2.0348427295684814, 1.982476830482483, 1.9326415061950684, 1.8733822107315063, 1.9043142795562744, 1.8598922491073608, 1.8707952499389648, 1.8360981941223145, 1.8152155876159668, 1.847124457359314, 1.8245635032653809];[1.4921756982803345, 1.3284010887145996, 1.3406970500946045, 1.3531079292297363, 1.3663461208343506, 0.4678574502468109, 0.4771060049533844, 0.20317786931991577, 0.16735582053661346, 0.16135618090629578, 0.14128069579601288, 0.12838903069496155, 0.10037237405776978, 0.06826191395521164, 0.08525163680315018, 0.06452462077140808, 0.06454898416996002, 0.052974626421928406, 0.03851436451077461, 0.055635180324316025, 0.04655836150050163];[-150.0464324951172, -67.40038299560547, -76.11316680908203, -75.72059631347656, -73.77242279052734, -4.1717529296875, -4.181410312652588, -2.5234851837158203, -2.38291597366333, -2.375735282897949, -2.3379690647125244, -2.2694530487060547, -2.1673617362976074, -2.071495532989502, -2.129399538040161, -2.0679450035095215, -2.0672593116760254, -2.032899856567383, -1.9831979274749756, -2.0439484119415283, -2.0111429691314697]
1250;[19.626976013183594, 11.157441139221191, 11.053261756896973, 11.233997344970703, 11.057146072387695, 10.992609977722168, 11.005854606628418, 10.997259140014648, 11.00156021118164, 1.782558560371399, 1.7756638526916504, 1.766141414642334, 1.7605494260787964, 1.773764967918396, 1.8141121864318848, 1.7969082593917847, 1.7934622764587402, 1.7889125347137451, 1.7513108253479004, 1.771113395690918, 1.757989764213562];[1.4935609102249146, 1.331496000289917, 1.3613076210021973, 1.3561105728149414, 1.3764503002166748, 1.3887660503387451, 1.3999698162078857, 1.4076471328735352, 1.4107736349105835, 0.008977352641522884, 0.00893586315214634, 0.00933310016989708, 0.008774643763899803, 0.010481956414878368, 0.03364427760243416, 0.028199713677167892, 0.024145755916833878, 0.023595424368977547, 0.006725689861923456, 0.011396628804504871, 0.01227869838476181];[-150.3084716796875, -67.89999389648438, -69.13854217529297, -75.94462585449219, -74.07870483398438, -73.11312103271484, -73.6561508178711, -74.20813751220703, -74.50926971435547, -1.8868820667266846, -1.8785287141799927, -1.8827400207519531, -1.8862990140914917, -1.8918293714523315, -1.9673722982406616, -1.957177758216858, -1.9488102197647095, -1.9446941614151, -1.894241213798523, -1.915541410446167, -1.901180386543274]
1300;[19.653032302856445, 11.136866569519043, 3.499516010284424, 2.581270694732666, 2.320838689804077, 2.1556050777435303, 2.014049530029297, 2.0893895626068115, 2.0232245922088623, 2.0098960399627686, 2.005932092666626, 1.9274122714996338, 1.870373249053955, 1.88865327835083, 1.8540502786636353, 1.8639925718307495, 1.8192808628082275, 1.805173397064209, 1.7906092405319214, 1.7791876792907715, 1.7923386096954346];[1.4931464195251465, 1.3351669311523438, 0.6904937028884888, 0.3834303617477417, 0.26664793491363525, 0.1867837905883789, 0.1269453763961792, 0.16959907114505768, 0.14183104038238525, 0.13290996849536896, 0.12881065905094147, 0.08940837532281876, 0.06445784866809845, 0.0809629037976265, 0.062301818281412125, 0.06411609798669815, 0.037843555212020874, 0.03497544676065445, 0.021970324218273163, 0.021736912429332733, 0.029971856623888016];[-149.4381561279297, -66.84752655029297, -5.004839897155762, -3.0951812267303467, -2.6700491905212402, -2.4094629287719727, -2.2173104286193848, -2.361334800720215, -2.2776849269866943, -2.267834186553955, -2.257206678390503, -2.1452906131744385, -2.0461676120758057, -2.0989298820495605, -2.044930934906006, -2.0584237575531006, -1.9931328296661377, -1.9663307666778564, -1.9452072381973267, -1.9445403814315796, -1.9663830995559692]
