Seed;RMSE History;MMD History;Log-Likelihood History
250;[19.606613159179688, 8.415446281433105, 4.45997953414917, 2.6518032550811768, 2.438588857650757, 1.697759747505188, 1.664568305015564, 1.6494885683059692, 1.6338368654251099, 1.6181291341781616, 1.6173181533813477, 1.6401599645614624, 1.697167992591858, 1.6959048509597778, 1.6962890625, 1.6959210634231567, 1.729316234588623, 1.6982264518737793, 1.6164370775222778, 1.5885491371154785, 1.5734918117523193];[1.5035531520843506, 1.1868979930877686, 1.0091532468795776, 0.5375860333442688, 0.4674150347709656, 0.12313228845596313, 0.10989537090063095, 0.10694551467895508, 0.09816386550664902, 0.09267964214086533, 0.08885234594345093, 0.10848730057477951, 0.1344953030347824, 0.13969548046588898, 0.13871553540229797, 0.13872666656970978, 0.15519018471240997, 0.14503906667232513, 0.0982702374458313, 0.08407202363014221, 0.07711800932884216];[-154.35806274414062, -24.112871170043945, -9.392695426940918, -3.816281795501709, -3.3507091999053955, -1.7731432914733887, -1.7349945306777954, -1.7277089357376099, -1.7072181701660156, -1.6844525337219238, -1.6785838603973389, -1.7379424571990967, -1.835462212562561, -1.8435972929000854, -1.8314590454101562, -1.8399282693862915, -1.9022375345230103, -1.855523705482483, -1.7012308835983276, -1.6652566194534302, -1.64678955078125]
300;[19.599504470825195, 11.75285530090332, 10.858637809753418, 5.4640021324157715, 2.383610486984253, 1.8401461839675903, 1.6128225326538086, 1.4832271337509155, 1.4825265407562256, 1.479761004447937, 1.4724899530410767, 1.4570565223693848, 1.5025235414505005, 1.487892746925354, 1.502784252166748, 1.502455711364746, 1.47432279586792, 1.4657782316207886, 1.454445242881775, 1.453559398651123, 1.468472957611084];[1.502313494682312, 1.3199810981750488, 1.3993940353393555, 1.1773587465286255, 0.4566783010959625, 0.19764316082000732, 0.08298702538013458, 0.021561210975050926, 0.021281445398926735, 0.020525099709630013, 0.01818241737782955, 0.012340580113232136, 0.03245290741324425, 0.028099505230784416, 0.03667418286204338, 0.03751160949468613, 0.023108258843421936, 0.018031952902674675, 0.014743653126060963, 0.013871686533093452, 0.02070287987589836];[-152.23704528808594, -68.19718170166016, -68.20851135253906, -15.793013572692871, -3.015010356903076, -2.0056402683258057, -1.650876760482788, -1.4740302562713623, -1.4747222661972046, -1.4764773845672607, -1.4700067043304443, -1.4537131786346436, -1.5173779726028442, -1.4982839822769165, -1.5251076221466064, -1.5255110263824463, -1.481178879737854, -1.4756683111190796, -1.459993839263916, -1.4574294090270996, -1.477535605430603]
350;[19.601476669311523, 11.645838737487793, 5.972109317779541, 2.9877331256866455, 1.7576617002487183, 1.6393671035766602, 1.5332424640655518, 1.5046753883361816, 1.5004698038101196, 1.4952306747436523, 1.5055137872695923, 1.4760454893112183, 1.4695411920547485, 1.5047516822814941, 1.4658764600753784, 1.4600982666015625, 1.4626880884170532, 1.4620530605316162, 1.44234037399292, 1.4472280740737915, 1.4305670261383057];[1.5042431354522705, 1.3167997598648071, 1.214835286140442, 0.6665592193603516, 0.14672031998634338, 0.09393777698278427, 0.04331192374229431, 0.02699907310307026, 0.028432002291083336, 0.02643401362001896, 0.03482380881905556, 0.018452322110533714, 0.017354320734739304, 0.03484264388680458, 0.015683908015489578, 0.01791142299771309, 0.01834438554942608, 0.01650225929915905, 0.008625393733382225, 0.00977442879229784, 0.0029547573067247868];[-152.56439208984375, -67.00407409667969, -16.4871883392334, -4.644457817077637, -1.856804370880127, -1.6842306852340698, -1.5395770072937012, -1.4939751625061035, -1.5005985498428345, -1.4935930967330933, -1.5190585851669312, -1.472906231880188, -1.470570683479309, -1.514864444732666, -1.4632230997085571, -1.464767336845398, -1.471633791923523, -1.4685369729995728, -1.4447746276855469, -1.4484535455703735, -1.4284459352493286]
400;[19.606170654296875, 11.518227577209473, 10.834590911865234, 5.247665882110596, 1.9531103372573853, 1.5333137512207031, 1.4935753345489502, 1.4593013525009155, 1.4813631772994995, 1.4673850536346436, 1.4892817735671997, 1.4940773248672485, 1.4971755743026733, 1.4639997482299805, 1.4672632217407227, 1.4651585817337036, 1.464481234550476, 1.4508916139602661, 1.449738621711731, 1.459316611289978, 1.4500763416290283];[1.5038254261016846, 1.3186275959014893, 1.396267056465149, 1.13141667842865, 0.23723368346691132, 0.03779464587569237, 0.020104000344872475, 0.008694524876773357, 0.01888919435441494, 0.013506732881069183, 0.022496674209833145, 0.030179908499121666, 0.03188879415392876, 0.017326099798083305, 0.020279012620449066, 0.018010860309004784, 0.01854093372821808, 0.011063666082918644, 0.011110308580100536, 0.016045331954956055, 0.015216013416647911];[-149.32980346679688, -63.8421516418457, -68.19971466064453, -14.464395523071289, -2.1409189701080322, -1.5235507488250732, -1.4724966287612915, -1.4424418210983276, -1.4749318361282349, -1.4559129476547241, -1.4787636995315552, -1.505255103111267, -1.5072910785675049, -1.4665603637695312, -1.4770026206970215, -1.4739041328430176, -1.473542332649231, -1.4498175382614136, -1.4472503662109375, -1.4632251262664795, -1.4592061042785645]
450;[19.606168746948242, 11.987736701965332, 5.967740535736084, 2.1403489112854004, 1.581184983253479, 1.538824439048767, 1.566605806350708, 1.4785205125808716, 1.4463434219360352, 1.4405298233032227, 1.4389598369598389, 1.4371216297149658, 1.4350224733352661, 1.4360160827636719, 1.442224144935608, 1.4359878301620483, 1.4457849264144897, 1.4490723609924316, 1.4458098411560059, 1.4536781311035156, 1.4542913436889648];[1.5035308599472046, 1.3273675441741943, 1.1162980794906616, 0.2982543706893921, 0.055548060685396194, 0.04263394698500633, 0.05948673561215401, 0.017733542248606682, 0.003145982511341572, 0.0004626125155482441, 0.000970994820818305, 0.0006461167358793318, 0.0007989520090632141, 0.004233667626976967, 0.0041358256712555885, 0.004496285691857338, 0.005869107786566019, 0.009924326092004776, 0.009618107229471207, 0.01386371161788702, 0.01510696392506361];[-151.8433380126953, -71.8564224243164, -18.378122329711914, -2.3711400032043457, -1.5750477313995361, -1.5435576438903809, -1.5799161195755005, -1.4690359830856323, -1.4275153875350952, -1.423140048980713, -1.4188942909240723, -1.422366738319397, -1.4221540689468384, -1.4256010055541992, -1.4270601272583008, -1.4302564859390259, -1.4377998113632202, -1.4466445446014404, -1.44675612449646, -1.457401156425476, -1.4596117734909058]
500;[19.61858558654785, 8.370814323425293, 6.728921413421631, 2.9901843070983887, 2.5764386653900146, 1.940466046333313, 1.669762372970581, 1.6482833623886108, 1.5704712867736816, 1.5471667051315308, 1.5264767408370972, 1.538682460784912, 1.5393304824829102, 1.5309622287750244, 1.4957334995269775, 1.479110598564148, 1.4688868522644043, 1.4719775915145874, 1.4606575965881348, 1.4522377252578735, 1.4496694803237915];[1.5067291259765625, 1.1925482749938965, 1.416254997253418, 0.7367590069770813, 0.5627309679985046, 0.2448270171880722, 0.11133553832769394, 0.10177738219499588, 0.06471964716911316, 0.055464714765548706, 0.04760131239891052, 0.04944702982902527, 0.05454104766249657, 0.04894478619098663, 0.03391752392053604, 0.028389019891619682, 0.019060412421822548, 0.021560048684477806, 0.016918325796723366, 0.011885025538504124, 0.01212455052882433];[-145.80203247070312, -23.834997177124023, -16.19647979736328, -4.205502510070801, -3.463141441345215, -2.143643856048584, -1.7412785291671753, -1.7095375061035156, -1.603385329246521, -1.5718008279800415, -1.5529927015304565, -1.5674469470977783, -1.5775282382965088, -1.559417724609375, -1.507412075996399, -1.4949363470077515, -1.4759565591812134, -1.478561520576477, -1.4672027826309204, -1.4595071077346802, -1.455805778503418]
550;[19.599740982055664, 8.314172744750977, 6.704421520233154, 6.659482955932617, 2.6002092361450195, 1.815223217010498, 1.7861155271530151, 1.7418228387832642, 1.5678220987319946, 1.4632353782653809, 1.4728446006774902, 1.4414279460906982, 1.4477887153625488, 1.4531731605529785, 1.440693974494934, 1.4533333778381348, 1.4352824687957764, 1.424118995666504, 1.4310084581375122, 1.429762840270996, 1.4335274696350098];[1.50727117061615, 1.1863223314285278, 1.4120242595672607, 1.3499737977981567, 0.5712258815765381, 0.1851663440465927, 0.16839438676834106, 0.1522638201713562, 0.0626983717083931, 0.012434031814336777, 0.01839245855808258, 0.00419148663058877, 0.010322213172912598, 0.010326160117983818, 0.00457971915602684, 0.009621831588447094, 0.0024761748500168324, 0.00041531980969011784, 8.943915599957108e-05, 0.0026116890367120504, 0.003662653500214219];[-149.0399627685547, -21.53524398803711, -17.3878173828125, -23.600990295410156, -3.444317102432251, -1.9535690546035767, -1.9075509309768677, -1.8667786121368408, -1.5942760705947876, -1.4479283094406128, -1.470828652381897, -1.4283874034881592, -1.4446296691894531, -1.451387882232666, -1.4336271286010742, -1.4541728496551514, -1.4268498420715332, -1.4205615520477295, -1.419277310371399, -1.425586223602295, -1.428139090538025]
600;[19.600278854370117, 8.349126815795898, 6.8277587890625, 6.647005558013916, 6.653010368347168, 6.673017978668213, 2.471344232559204, 1.5306164026260376, 1.5179972648620605, 1.483046293258667, 1.448960781097412, 1.4494036436080933, 1.4590071439743042, 1.4438897371292114, 1.437903881072998, 1.4392567873001099, 1.4396796226501465, 1.4312713146209717, 1.435327410697937, 1.4413093328475952, 1.4321560859680176];[1.501469373703003, 1.1894665956497192, 1.3983681201934814, 1.318382978439331, 1.30220365524292, 1.298977017402649, 0.5102607607841492, 0.040795277804136276, 0.03662003576755524, 0.025945892557501793, 0.00504716020077467, 0.0062076435424387455, 0.011595821008086205, 0.007593526039272547, 0.004399674944579601, 0.004703469108790159, 0.004716896452009678, 0.0029113220516592264, 0.004701371304690838, 0.0069749802350997925, 0.003861981676891446];[-155.08706665039062, -22.988340377807617, -16.77050018310547, -23.804655075073242, -25.137861251831055, -26.066938400268555, -3.4979476928710938, -1.5366308689117432, -1.5264906883239746, -1.4927551746368408, -1.4324818849563599, -1.4342612028121948, -1.4549033641815186, -1.4384677410125732, -1.427174687385559, -1.4322906732559204, -1.4318257570266724, -1.431209683418274, -1.4316374063491821, -1.4362574815750122, -1.431023359298706]
650;[19.609243392944336, 11.561603546142578, 5.879693508148193, 3.0434751510620117, 2.2319016456604004, 1.70294988155365, 1.659500002861023, 1.6960583925247192, 1.5746415853500366, 1.5737212896347046, 1.5898364782333374, 1.5513572692871094, 1.5342473983764648, 1.5312912464141846, 1.5402514934539795, 1.514068603515625, 1.496700406074524, 1.4852442741394043, 1.4714555740356445, 1.46309232711792, 1.4488615989685059];[1.5071781873703003, 1.3147081136703491, 1.2211445569992065, 0.6989222764968872, 0.3824600279331207, 0.12398838996887207, 0.10666803270578384, 0.125371515750885, 0.06666617095470428, 0.06627750396728516, 0.07500535249710083, 0.0594053752720356, 0.04973745718598366, 0.050830937922000885, 0.054312046617269516, 0.04309432953596115, 0.032164860516786575, 0.02644350938498974, 0.021317636594176292, 0.019283127039670944, 0.009518630802631378];[-153.84912109375, -64.42268371582031, -15.974483489990234, -4.695654392242432, -2.7615833282470703, -1.7745999097824097, -1.7261008024215698, -1.7911159992218018, -1.611409306526184, -1.604365587234497, -1.6368719339370728, -1.589070439338684, -1.5638004541397095, -1.5631752014160156, -1.574363350868225, -1.5408307313919067, -1.5108102560043335, -1.497636079788208, -1.4828269481658936, -1.4733902215957642, -1.4484779834747314]
700;[19.62272834777832, 11.928367614746094, 5.967462062835693, 2.3244411945343018, 1.6558403968811035, 1.5612391233444214, 1.6474697589874268, 1.6567199230194092, 1.647862434387207, 1.6389858722686768, 1.6391466856002808, 1.6059821844100952, 1.591878056526184, 1.5499520301818848, 1.549027919769287, 1.506107211112976, 1.507947564125061, 1.5290002822875977, 1.4951645135879517, 1.5222830772399902, 1.4963669776916504];[1.5059008598327637, 1.3281292915344238, 1.1198879480361938, 0.38607102632522583, 0.09174589067697525, 0.05007113516330719, 0.0974353775382042, 0.10232400894165039, 0.10353172570466995, 0.10301864892244339, 0.10100885480642319, 0.08537058532238007, 0.08222225308418274, 0.05829113349318504, 0.05998975783586502, 0.038670577108860016, 0.036056991666555405, 0.046601101756095886, 0.036813944578170776, 0.0440327413380146, 0.037217654287815094];[-153.39105224609375, -71.93977355957031, -18.336217880249023, -2.8343560695648193, -1.6855319738388062, -1.5596380233764648, -1.6946221590042114, -1.7135053873062134, -1.7139836549758911, -1.7089030742645264, -1.7048144340515137, -1.664486289024353, -1.649366855621338, -1.5786657333374023, -1.5883445739746094, -1.5257622003555298, -1.5236880779266357, -1.5476504564285278, -1.521005392074585, -1.544946551322937, -1.5264828205108643]
750;[19.619277954101562, 11.775063514709473, 5.950051307678223, 2.5980405807495117, 2.062206983566284, 1.9101440906524658, 1.905204176902771, 1.849629521369934, 1.6799222230911255, 1.7672722339630127, 1.5961010456085205, 1.5698051452636719, 1.558003544807434, 1.559455394744873, 1.5113568305969238, 1.486437201499939, 1.4839211702346802, 1.4663985967636108, 1.4426671266555786, 1.4667375087738037, 1.4571928977966309];[1.5055729150772095, 1.3216112852096558, 1.2265945672988892, 0.5433178544044495, 0.3066025972366333, 0.23327186703681946, 0.23377113044261932, 0.20923469960689545, 0.1192108541727066, 0.165134996175766, 0.07748571038246155, 0.06813843548297882, 0.06240351125597954, 0.0670684203505516, 0.04116922989487648, 0.028480472043156624, 0.02895246259868145, 0.018133413046598434, 0.006215924397110939, 0.01641298457980156, 0.015062919817864895];[-151.58682250976562, -68.24083709716797, -16.511823654174805, -3.1474335193634033, -2.3283791542053223, -2.0989091396331787, -2.1105730533599854, -2.043531894683838, -1.7630980014801025, -1.908750057220459, -1.6413824558258057, -1.6183199882507324, -1.5975804328918457, -1.6131089925765991, -1.5343453884124756, -1.4984612464904785, -1.5036085844039917, -1.4682708978652954, -1.4361028671264648, -1.4699499607086182, -1.4634308815002441]
800;[19.624168395996094, 8.358315467834473, 4.366727828979492, 2.0521886348724365, 1.7665796279907227, 1.6663453578948975, 1.608220100402832, 1.5646226406097412, 1.5422767400741577, 1.5167357921600342, 1.4876240491867065, 1.5133559703826904, 1.4873584508895874, 1.4644399881362915, 1.4618951082229614, 1.4507932662963867, 1.4662622213363647, 1.4660190343856812, 1.4632384777069092, 1.4545049667358398, 1.4473052024841309];[1.5057421922683716, 1.1840224266052246, 0.9747974276542664, 0.27378901839256287, 0.15151803195476532, 0.10455001890659332, 0.07927677035331726, 0.06017013639211655, 0.04948524385690689, 0.039069224148988724, 0.027463793754577637, 0.038545578718185425, 0.024352865293622017, 0.016683422029018402, 0.017059000208973885, 0.013950088061392307, 0.02088196761906147, 0.020819921046495438, 0.020278753712773323, 0.013300430960953236, 0.011150889098644257];[-153.67041015625, -24.500200271606445, -9.144044876098633, -2.2284233570098877, -1.851394534111023, -1.7129487991333008, -1.6392221450805664, -1.58858060836792, -1.557599663734436, -1.5296087265014648, -1.4927623271942139, -1.5260330438613892, -1.4900922775268555, -1.466752052307129, -1.465933084487915, -1.4510172605514526, -1.4771957397460938, -1.4768747091293335, -1.4709750413894653, -1.454728364944458, -1.4485379457473755]
850;[19.599803924560547, 8.421065330505371, 6.708012104034424, 2.349159002304077, 1.8835091590881348, 1.7255057096481323, 1.885886549949646, 1.810604453086853, 1.7179979085922241, 1.6860008239746094, 1.6952379941940308, 1.6301571130752563, 1.5378531217575073, 1.473935842514038, 1.468925952911377, 1.481393575668335, 1.4729043245315552, 1.4604922533035278, 1.444260835647583, 1.4415249824523926, 1.4439090490341187];[1.506380558013916, 1.1936140060424805, 1.402368426322937, 0.431993305683136, 0.20896483957767487, 0.13789723813533783, 0.22428905963897705, 0.18544018268585205, 0.13865068554878235, 0.12729598581790924, 0.1351807415485382, 0.10289927572011948, 0.049669429659843445, 0.025038274005055428, 0.01858256384730339, 0.02572355791926384, 0.018975738435983658, 0.012340497225522995, 0.007766019087284803, 0.006334498059004545, 0.00881778821349144];[-156.58274841308594, -24.727998733520508, -15.985194206237793, -2.720827341079712, -2.024728775024414, -1.8237498998641968, -2.0796663761138916, -1.9662295579910278, -1.8213858604431152, -1.789954423904419, -1.8017785549163818, -1.712552785873413, -1.564990520477295, -1.4818463325500488, -1.4713919162750244, -1.4906420707702637, -1.4718174934387207, -1.4612349271774292, -1.442579746246338, -1.4360852241516113, -1.4482667446136475]
900;[19.611408233642578, 8.404526710510254, 4.367898464202881, 1.9670891761779785, 1.6284626722335815, 1.5915664434432983, 1.5970053672790527, 1.5943559408187866, 1.7040109634399414, 1.6826633214950562, 1.5926095247268677, 1.6419098377227783, 1.597809910774231, 1.5901694297790527, 1.5499060153961182, 1.5375667810440063, 1.5606402158737183, 1.5808591842651367, 1.5472568273544312, 1.5684493780136108, 1.5199886560440063];[1.50496506690979, 1.1867684125900269, 1.0048257112503052, 0.23537199199199677, 0.08535515516996384, 0.06851266324520111, 0.07465212047100067, 0.07646110653877258, 0.1349325180053711, 0.12907972931861877, 0.07950607687234879, 0.10396909713745117, 0.08466758579015732, 0.07963255792856216, 0.058927007019519806, 0.056642986834049225, 0.06674761325120926, 0.07660922408103943, 0.059427887201309204, 0.07166929543018341, 0.05221845954656601];[-153.94790649414062, -23.776809692382812, -8.777419090270996, -2.0921618938446045, -1.6466853618621826, -1.6118987798690796, -1.6365716457366943, -1.6348294019699097, -1.8113104104995728, -1.801490068435669, -1.6482903957366943, -1.7359058856964111, -1.662601351737976, -1.6563869714736938, -1.587528109550476, -1.583488941192627, -1.604271650314331, -1.639700174331665, -1.5930536985397339, -1.6248600482940674, -1.5684298276901245]
950;[19.618736267089844, 8.405228614807129, 5.009079456329346, 3.1947216987609863, 2.598383903503418, 2.1024787425994873, 1.835117220878601, 1.7976694107055664, 1.8149011135101318, 1.7042158842086792, 1.6725785732269287, 1.6718677282333374, 1.7606168985366821, 1.7552893161773682, 1.8518468141555786, 1.8081414699554443, 1.7301424741744995, 1.695570468902588, 1.6463392972946167, 1.6332926750183105, 1.5925803184509277];[1.5050996541976929, 1.1844794750213623, 1.2452133893966675, 0.8397995233535767, 0.5744968056678772, 0.34223663806915283, 0.20029659569263458, 0.17840877175331116, 0.1898014396429062, 0.13453951478004456, 0.11970696598291397, 0.11792207509279251, 0.16908051073551178, 0.16998793184757233, 0.22253568470478058, 0.19848018884658813, 0.1535464972257614, 0.13944020867347717, 0.11215152591466904, 0.10272111743688583, 0.08625650405883789];[-150.32244873046875, -23.1827335357666, -9.819469451904297, -4.686617374420166, -3.461183547973633, -2.4566707611083984, -2.0069549083709717, -1.9365966320037842, -1.9792081117630005, -1.8081443309783936, -1.7607848644256592, -1.7550957202911377, -1.9183937311172485, -1.9085382223129272, -2.0712990760803223, -2.003451108932495, -1.8670737743377686, -1.822230577468872, -1.7444610595703125, -1.7182364463806152, -1.6727830171585083]
1000;[19.583219528198242, 8.27535629272461, 4.193552017211914, 1.897334098815918, 1.6966930627822876, 1.6782658100128174, 1.626723289489746, 1.6099857091903687, 1.4797661304473877, 1.4718551635742188, 1.4405593872070312, 1.4474200010299683, 1.455232858657837, 1.4681477546691895, 1.4526280164718628, 1.445127248764038, 1.467718243598938, 1.4787166118621826, 1.4513499736785889, 1.4703253507614136, 1.4527074098587036];[1.5048176050186157, 1.179025650024414, 0.9732984900474548, 0.19686201214790344, 0.11226718872785568, 0.11002287268638611, 0.08688841760158539, 0.08382204174995422, 0.017026806250214577, 0.01694774441421032, 0.003011674853041768, 0.0034450399689376354, 0.010758819989860058, 0.016820915043354034, 0.011997735127806664, 0.0105455806478858, 0.017745085060596466, 0.025079017505049706, 0.011768419295549393, 0.02397073805332184, 0.01356474868953228];[-146.6394805908203, -22.889253616333008, -7.95271110534668, -1.9646835327148438, -1.7165402173995972, -1.732541561126709, -1.6631553173065186, -1.6573556661605835, -1.4686923027038574, -1.4681668281555176, -1.4254035949707031, -1.4298598766326904, -1.4522297382354736, -1.4703032970428467, -1.4490717649459839, -1.4452290534973145, -1.467178463935852, -1.4881953001022339, -1.4523297548294067, -1.4863080978393555, -1.4582256078720093]
1050;[19.599123001098633, 8.369584083557129, 4.807822227478027, 2.8013412952423096, 2.0883612632751465, 1.8727067708969116, 1.842283010482788, 1.6310594081878662, 1.624759554862976, 1.600717306137085, 1.5817980766296387, 1.49111008644104, 1.494600772857666, 1.495322585105896, 1.4427627325057983, 1.454781174659729, 1.4472366571426392, 1.4488987922668457, 1.4410682916641235, 1.4475793838500977, 1.4546476602554321];[1.5067322254180908, 1.187415361404419, 1.155714988708496, 0.6398199200630188, 0.3192363679409027, 0.21506430208683014, 0.20430126786231995, 0.09699861705303192, 0.0918964222073555, 0.08196993172168732, 0.07781726866960526, 0.028817150741815567, 0.029852330684661865, 0.0316743403673172, 0.006593846715986729, 0.011574502103030682, 0.008515261113643646, 0.0106765516102314, 0.010282843373715878, 0.010305630974471569, 0.014002639800310135];[-149.36273193359375, -22.89480972290039, -9.70291805267334, -3.967496395111084, -2.3790907859802246, -2.0579426288604736, -2.0418059825897217, -1.6890482902526855, -1.6878100633621216, -1.6597585678100586, -1.6398738622665405, -1.497246503829956, -1.504144549369812, -1.5093579292297363, -1.4403473138809204, -1.44867742061615, -1.4416812658309937, -1.4508056640625, -1.4463458061218262, -1.4474519491195679, -1.4613838195800781]
1100;[19.623069763183594, 8.294870376586914, 6.734682559967041, 6.6502838134765625, 6.69146728515625, 6.682039737701416, 2.5233871936798096, 1.7775229215621948, 1.7168476581573486, 1.6906245946884155, 1.6614577770233154, 1.6488432884216309, 1.5241098403930664, 1.4990603923797607, 1.505662202835083, 1.4821674823760986, 1.4921422004699707, 1.47417414188385, 1.442670464515686, 1.446069598197937, 1.4379751682281494];[1.5054816007614136, 1.1843445301055908, 1.3575713634490967, 1.261002779006958, 1.290001630783081, 1.3059505224227905, 0.5310564041137695, 0.1721472591161728, 0.13934296369552612, 0.1290041208267212, 0.11817452311515808, 0.10942786931991577, 0.04514077305793762, 0.03287319093942642, 0.03659973293542862, 0.028407149016857147, 0.03027193620800972, 0.022279268130660057, 0.006844759453088045, 0.007092964835464954, 0.008522538468241692];[-154.11451721191406, -21.530256271362305, -17.150121688842773, -25.197919845581055, -26.002901077270508, -26.02800750732422, -3.57631254196167, -1.9300860166549683, -1.8301621675491333, -1.794175386428833, -1.7614270448684692, -1.737969994544983, -1.5514733791351318, -1.5145199298858643, -1.5234766006469727, -1.502470850944519, -1.5083240270614624, -1.483636736869812, -1.4341821670532227, -1.440863013267517, -1.4403142929077148]
1150;[19.6011962890625, 11.596570014953613, 10.80577278137207, 5.259620189666748, 3.028395414352417, 1.6695410013198853, 1.5180362462997437, 1.4990968704223633, 1.4729104042053223, 1.4829182624816895, 1.4881657361984253, 1.4589272737503052, 1.4594852924346924, 1.4556485414505005, 1.459749698638916, 1.45551335811615, 1.4444955587387085, 1.4365015029907227, 1.428086757659912, 1.4278464317321777, 1.4267947673797607];[1.5053765773773193, 1.3162823915481567, 1.4094544649124146, 1.1558607816696167, 0.7155399918556213, 0.10381048917770386, 0.03275987133383751, 0.02534121833741665, 0.015487900003790855, 0.021067922934889793, 0.025147009640932083, 0.014503633603453636, 0.011302254162728786, 0.013280999846756458, 0.0136514101177454, 0.011796810664236546, 0.0045515852980315685, 0.004808139055967331, 0.00017531216144561768, 0.0005560677964240313, 0.000891289091669023];[-153.02622985839844, -65.09065246582031, -67.53916931152344, -14.51144027709961, -4.732746601104736, -1.7175830602645874, -1.505720853805542, -1.4933593273162842, -1.4640443325042725, -1.4749308824539185, -1.494929552078247, -1.460099458694458, -1.4537205696105957, -1.4558346271514893, -1.4590766429901123, -1.4513989686965942, -1.435551643371582, -1.435744285583496, -1.4182000160217285, -1.4204585552215576, -1.422592282295227]
1200;[19.607494354248047, 8.342586517333984, 6.738552093505859, 2.299252986907959, 1.6484649181365967, 1.5492745637893677, 1.5781915187835693, 1.5322601795196533, 1.5303741693496704, 1.54424250125885, 1.5257433652877808, 1.4886897802352905, 1.4889520406723022, 1.4915177822113037, 1.5170304775238037, 1.4947181940078735, 1.4789215326309204, 1.4565807580947876, 1.4438796043395996, 1.4443641901016235, 1.4405227899551392];[1.5042393207550049, 1.1876181364059448, 1.4280180931091309, 0.409498393535614, 0.09170307964086533, 0.04004306718707085, 0.06937072426080704, 0.04096818342804909, 0.045401934534311295, 0.049843475222587585, 0.043327536433935165, 0.027594666928052902, 0.027564378455281258, 0.02872738614678383, 0.04817130044102669, 0.0342274084687233, 0.024477791041135788, 0.0136250676587224, 0.009487022645771503, 0.009175804443657398, 0.009590283036231995];[-149.67286682128906, -23.263778686523438, -16.107587814331055, -2.62858510017395, -1.6905349493026733, -1.5331604480743408, -1.6102122068405151, -1.5364999771118164, -1.546929121017456, -1.5630097389221191, -1.5421770811080933, -1.491929054260254, -1.497071385383606, -1.5013350248336792, -1.55122709274292, -1.5124576091766357, -1.4874866008758545, -1.4571030139923096, -1.4429610967636108, -1.4437463283538818, -1.4414433240890503]
1250;[19.587186813354492, 11.469717025756836, 10.839008331298828, 5.34909200668335, 3.2322587966918945, 2.628922939300537, 2.5362937450408936, 1.9198062419891357, 1.7525055408477783, 1.7760155200958252, 1.7656195163726807, 1.7251085042953491, 1.6808499097824097, 1.6607762575149536, 1.5865575075149536, 1.5660268068313599, 1.5460423231124878, 1.5032479763031006, 1.481290578842163, 1.487076759338379, 1.4798369407653809];[1.5069270133972168, 1.3112585544586182, 1.4862618446350098, 1.2495067119598389, 0.8321231603622437, 0.6012393236160278, 0.5630422830581665, 0.24452167749404907, 0.16162844002246857, 0.17556753754615784, 0.17252011597156525, 0.15328562259674072, 0.1294625848531723, 0.11742395162582397, 0.07876244932413101, 0.0709395706653595, 0.058258332312107086, 0.03576921299099922, 0.028504200279712677, 0.03058251179754734, 0.02829275093972683];[-149.9051971435547, -62.152095794677734, -63.797420501708984, -13.888812065124512, -5.234226703643799, -3.6177845001220703, -3.4434752464294434, -2.1501452922821045, -1.8822860717773438, -1.9317822456359863, -1.925277590751648, -1.8715219497680664, -1.7970459461212158, -1.7637951374053955, -1.6452431678771973, -1.6244093179702759, -1.5930713415145874, -1.527018427848816, -1.4955575466156006, -1.5095901489257812, -1.5006047487258911]
1300;[19.600337982177734, 11.481461524963379, 5.944872856140137, 3.0256741046905518, 2.121230363845825, 1.7084530591964722, 1.6498236656188965, 1.6205788850784302, 1.5748639106750488, 1.5604264736175537, 1.4749184846878052, 1.505738377571106, 1.4806833267211914, 1.4755864143371582, 1.489766240119934, 1.5057017803192139, 1.5202065706253052, 1.5054904222488403, 1.4773820638656616, 1.478442668914795, 1.4632384777069092];[1.5058543682098389, 1.3100336790084839, 1.2575429677963257, 0.7102853655815125, 0.33459845185279846, 0.12551838159561157, 0.10314859449863434, 0.08588220924139023, 0.0693044662475586, 0.06171978637576103, 0.01786833070218563, 0.03342490643262863, 0.022678138688206673, 0.019344983622431755, 0.028828371316194534, 0.03934459388256073, 0.044700488448143005, 0.03845807537436485, 0.026287784799933434, 0.024573158472776413, 0.020423324778676033];[-148.8936767578125, -62.89460754394531, -15.4596586227417, -4.607023239135742, -2.5152106285095215, -1.7900875806808472, -1.7164552211761475, -1.664160132408142, -1.6144380569458008, -1.5966342687606812, -1.4767242670059204, -1.5104858875274658, -1.480870246887207, -1.4751521348953247, -1.5004156827926636, -1.530759572982788, -1.5478143692016602, -1.5306942462921143, -1.4919836521148682, -1.4890803098678589, -1.4737657308578491]
