Seed;RMSE History;MMD History;Log-Likelihood History
250;[19.606613159179688, 6.819650650024414, 3.6233739852905273, 3.151693820953369, 2.2344000339508057, 1.8071216344833374, 1.7389568090438843, 1.7101391553878784, 1.6948676109313965, 1.6654795408248901, 1.5947844982147217, 1.5792161226272583, 1.605857491493225, 1.6560741662979126, 1.6324896812438965, 1.6124650239944458, 1.650225043296814, 1.6548314094543457, 1.61602783203125, 1.6061108112335205, 1.5560026168823242];[1.5035531520843506, 1.4661407470703125, 0.8655630350112915, 0.6918092370033264, 0.356893926858902, 0.16038548946380615, 0.13124048709869385, 0.12369035929441452, 0.11553417891263962, 0.10508415102958679, 0.06595727801322937, 0.06584896892309189, 0.07485324889421463, 0.1077205240726471, 0.09351634234189987, 0.08423041552305222, 0.10314952582120895, 0.11181408166885376, 0.09045439958572388, 0.08546566218137741, 0.06115323677659035];[-154.35806274414062, -16.478269577026367, -5.4820876121521, -4.855339527130127, -2.5988454818725586, -1.870179295539856, -1.7871752977371216, -1.7719825506210327, -1.7536975145339966, -1.71567702293396, -1.6044795513153076, -1.6033892631530762, -1.6382793188095093, -1.7245715856552124, -1.6750072240829468, -1.6562243700027466, -1.7192038297653198, -1.7315171957015991, -1.6679377555847168, -1.6611965894699097, -1.5946910381317139]
300;[19.599504470825195, 6.720288276672363, 3.3012988567352295, 3.163482904434204, 2.618288040161133, 2.0360257625579834, 1.955798625946045, 1.8108593225479126, 1.716580867767334, 1.6496634483337402, 1.6069576740264893, 1.5711921453475952, 1.6305063962936401, 1.5708824396133423, 1.581600308418274, 1.5658830404281616, 1.5462908744812012, 1.5354647636413574, 1.5254511833190918, 1.5205049514770508, 1.549802541732788];[1.502313494682312, 1.3513875007629395, 0.8145992755889893, 0.7895753383636475, 0.5560463070869446, 0.277063250541687, 0.2435399293899536, 0.1784067004919052, 0.1266269087791443, 0.0960659310221672, 0.07548044621944427, 0.060445670038461685, 0.08812527358531952, 0.06070718914270401, 0.0693313330411911, 0.061784643679857254, 0.053488560020923615, 0.04722771793603897, 0.04421282932162285, 0.04148305952548981, 0.05657565966248512];[-152.23704528808594, -17.52572250366211, -4.420766830444336, -4.29894495010376, -3.3036727905273438, -2.2070000171661377, -2.1106302738189697, -1.922071099281311, -1.765821099281311, -1.6886284351348877, -1.628577470779419, -1.585659146308899, -1.6755911111831665, -1.589877724647522, -1.616672396659851, -1.593169093132019, -1.5644243955612183, -1.5567485094070435, -1.5422043800354004, -1.5351624488830566, -1.579858422279358]
350;[19.601476669311523, 10.93271255493164, 3.2937569618225098, 2.820047616958618, 2.2026755809783936, 2.0967226028442383, 1.8427814245224, 1.7439796924591064, 1.6938726902008057, 1.6377537250518799, 1.6552231311798096, 1.595173954963684, 1.5444642305374146, 1.5776922702789307, 1.530096411705017, 1.5285115242004395, 1.513880968093872, 1.5118684768676758, 1.4889578819274902, 1.4870469570159912, 1.4640820026397705];[1.5042431354522705, 1.3583886623382568, 0.7850694060325623, 0.6042492389678955, 0.3525140881538391, 0.3104557693004608, 0.1863664835691452, 0.13558033108711243, 0.11485801637172699, 0.08658913522958755, 0.10035558044910431, 0.068877212703228, 0.0466090589761734, 0.06261446326971054, 0.0401906855404377, 0.044437602162361145, 0.037554141134023666, 0.0343201719224453, 0.025730423629283905, 0.023510288447141647, 0.014233440160751343];[-152.56439208984375, -64.0853042602539, -4.393937587738037, -3.7493348121643066, -2.52292537689209, -2.3776845932006836, -1.9514892101287842, -1.7975056171417236, -1.7499778270721436, -1.6633659601211548, -1.7063546180725098, -1.615342378616333, -1.5515273809432983, -1.5912878513336182, -1.5291026830673218, -1.5374844074249268, -1.5256686210632324, -1.5189523696899414, -1.492464542388916, -1.4872686862945557, -1.4622087478637695]
400;[19.606170654296875, 6.474746227264404, 3.215439558029175, 2.417595148086548, 2.0115420818328857, 1.932358980178833, 1.9080989360809326, 1.829025149345398, 1.7618294954299927, 1.6466457843780518, 1.6437801122665405, 1.6470668315887451, 1.630220651626587, 1.588873028755188, 1.576894998550415, 1.5397617816925049, 1.5414319038391113, 1.5118299722671509, 1.5094636678695679, 1.5258793830871582, 1.507779598236084];[1.5038254261016846, 1.3650099039077759, 0.7251861691474915, 0.4401404559612274, 0.25294020771980286, 0.22306345403194427, 0.21354879438877106, 0.1816374808549881, 0.14927631616592407, 0.09277184307575226, 0.09091747552156448, 0.09720780700445175, 0.08946122974157333, 0.07286379486322403, 0.06860002130270004, 0.047918472439050674, 0.05090714991092682, 0.03571028634905815, 0.03481227159500122, 0.04372050240635872, 0.03844601288437843];[-149.32980346679688, -14.957938194274902, -4.38547420501709, -2.7453911304473877, -2.13386607170105, -2.0477514266967773, -2.023958206176758, -1.9383807182312012, -1.8508422374725342, -1.6719262599945068, -1.6670254468917847, -1.691967487335205, -1.668562889099121, -1.6230229139328003, -1.6117907762527466, -1.5580259561538696, -1.5654581785202026, -1.5188674926757812, -1.5113377571105957, -1.5407849550247192, -1.5239099264144897]
450;[19.606168746948242, 11.355395317077637, 3.033491849899292, 1.9252080917358398, 1.9500410556793213, 1.9156402349472046, 1.8146164417266846, 1.6472156047821045, 1.5707474946975708, 1.5167725086212158, 1.500819206237793, 1.5004632472991943, 1.4877145290374756, 1.4885026216506958, 1.4836888313293457, 1.4544185400009155, 1.4560236930847168, 1.4612622261047363, 1.4565343856811523, 1.4701416492462158, 1.4648226499557495];[1.5035308599472046, 1.324460744857788, 0.6265184879302979, 0.19091284275054932, 0.22132903337478638, 0.2193632870912552, 0.1722845584154129, 0.08915826678276062, 0.053627923130989075, 0.028207015246152878, 0.021242287009954453, 0.02402246743440628, 0.018240824341773987, 0.02295331470668316, 0.017020322382450104, 0.0068932329304516315, 0.0047336178831756115, 0.009579447098076344, 0.009281053207814693, 0.01614278554916382, 0.014618225395679474];[-151.8433380126953, -72.1724624633789, -4.2036542892456055, -1.9376232624053955, -2.0513346195220947, -2.0693554878234863, -1.8971651792526245, -1.6656594276428223, -1.5625991821289062, -1.498531460762024, -1.477028489112854, -1.4879320859909058, -1.4693856239318848, -1.479681134223938, -1.4623788595199585, -1.4376107454299927, -1.4335298538208008, -1.4453909397125244, -1.4452885389328003, -1.4630764722824097, -1.4592945575714111]
500;[19.61858558654785, 6.729736804962158, 3.7337777614593506, 3.6805810928344727, 2.8412399291992188, 2.5032918453216553, 2.286487340927124, 2.0797574520111084, 2.023313045501709, 1.8521901369094849, 1.8141417503356934, 1.8288583755493164, 1.788299560546875, 1.724452018737793, 1.640417456626892, 1.6327449083328247, 1.5776406526565552, 1.5608398914337158, 1.540296196937561, 1.531844973564148, 1.5106635093688965];[1.5067291259765625, 1.4435986280441284, 0.9226229190826416, 0.9388133883476257, 0.6663828492164612, 0.5106980800628662, 0.41118958592414856, 0.310790091753006, 0.28798750042915344, 0.2058742493391037, 0.1860557347536087, 0.19163092970848083, 0.17450106143951416, 0.14092446863651276, 0.10060503333806992, 0.09939451515674591, 0.06797461956739426, 0.06020432338118553, 0.05098094046115875, 0.04594283550977707, 0.03707984834909439];[-145.80203247070312, -16.3531551361084, -5.5470871925354, -5.883195400238037, -3.7031409740448, -3.132584571838379, -2.8288028240203857, -2.3870320320129395, -2.3087475299835205, -2.012813091278076, -1.9652719497680664, -1.999788761138916, -1.933815360069275, -1.8277592658996582, -1.694764256477356, -1.6906834840774536, -1.614575982093811, -1.5858557224273682, -1.5616307258605957, -1.5551402568817139, -1.5263928174972534]
550;[19.599740982055664, 10.993502616882324, 3.6183505058288574, 2.806713819503784, 2.5490224361419678, 2.050949811935425, 1.9712754487991333, 1.8520816564559937, 1.7755639553070068, 1.6317641735076904, 1.641302466392517, 1.537024736404419, 1.5609145164489746, 1.553920865058899, 1.5184454917907715, 1.529520869255066, 1.5199006795883179, 1.5033454895019531, 1.4936774969100952, 1.5020794868469238, 1.5082387924194336];[1.50727117061615, 1.3512324094772339, 0.8850488066673279, 0.620474100112915, 0.5245763659477234, 0.28654447197914124, 0.2438770830631256, 0.19328995048999786, 0.1560729444026947, 0.08566886931657791, 0.09340476244688034, 0.042374785989522934, 0.05815918743610382, 0.05280238017439842, 0.036573223769664764, 0.04107469692826271, 0.03793242946267128, 0.03395731747150421, 0.025710439309477806, 0.033667195588350296, 0.036054980009794235];[-149.0399627685547, -63.207279205322266, -5.4148969650268555, -3.506471633911133, -3.1547858715057373, -2.246173620223999, -2.1100223064422607, -1.970090627670288, -1.8588688373565674, -1.6458758115768433, -1.6823899745941162, -1.5315802097320557, -1.5759048461914062, -1.571468710899353, -1.5218679904937744, -1.5467318296432495, -1.5286085605621338, -1.512904405593872, -1.4915955066680908, -1.514101505279541, -1.5170425176620483]
600;[19.600278854370117, 6.735878944396973, 6.731874942779541, 6.651035308837891, 6.645419120788574, 6.6653361320495605, 2.0681159496307373, 1.787355661392212, 1.7835367918014526, 1.6749964952468872, 1.5436915159225464, 1.519866943359375, 1.5086784362792969, 1.5138804912567139, 1.5132195949554443, 1.5124435424804688, 1.4915149211883545, 1.4800506830215454, 1.482466697692871, 1.4666547775268555, 1.4495593309402466];[1.501469373703003, 1.3598939180374146, 1.3435838222503662, 1.3312890529632568, 1.3086302280426025, 1.3076399564743042, 0.3075524568557739, 0.15874001383781433, 0.1599361002445221, 0.11235915869474411, 0.04223383963108063, 0.031504902988672256, 0.02719770185649395, 0.0341506190598011, 0.035005949437618256, 0.034697458148002625, 0.024174470454454422, 0.020780514925718307, 0.022584950551390648, 0.01403155829757452, 0.007417637854814529];[-155.08706665039062, -17.659109115600586, -20.31688690185547, -21.458023071289062, -22.880603790283203, -24.014636993408203, -2.361689329147339, -1.8756840229034424, -1.881260871887207, -1.734410047531128, -1.5364950895309448, -1.504006028175354, -1.4970905780792236, -1.5162708759307861, -1.5124925374984741, -1.5158909559249878, -1.4861067533493042, -1.482427716255188, -1.4822295904159546, -1.4566024541854858, -1.441126823425293]
650;[19.609243392944336, 6.734778881072998, 6.650821685791016, 2.6357979774475098, 2.254417896270752, 2.0101397037506104, 1.969419002532959, 1.9342280626296997, 1.829843282699585, 1.816835880279541, 1.8005965948104858, 1.750616192817688, 1.7308502197265625, 1.721612811088562, 1.6968563795089722, 1.657218337059021, 1.6593658924102783, 1.6420769691467285, 1.6194196939468384, 1.6079990863800049, 1.5082123279571533];[1.5071781873703003, 1.372752070426941, 1.3445563316345215, 0.547222912311554, 0.3711429536342621, 0.259271502494812, 0.2511949837207794, 0.2341373860836029, 0.185287207365036, 0.1800130009651184, 0.1743689328432083, 0.15189430117607117, 0.1420632004737854, 0.14118842780590057, 0.12697575986385345, 0.10942251235246658, 0.10849318653345108, 0.10009516030550003, 0.09079964458942413, 0.08795405179262161, 0.03368772938847542];[-153.84912109375, -17.00763511657715, -20.40730857849121, -3.1044974327087402, -2.5572609901428223, -2.160032033920288, -2.145995616912842, -2.1079795360565186, -1.9524366855621338, -1.9277881383895874, -1.9243683815002441, -1.8573962450027466, -1.8291833400726318, -1.8234249353408813, -1.7822396755218506, -1.7295584678649902, -1.7270970344543457, -1.7099517583847046, -1.684364914894104, -1.669225811958313, -1.516489863395691]
700;[19.62272834777832, 11.374953269958496, 3.2403476238250732, 2.278106212615967, 2.050478458404541, 1.8773616552352905, 1.8573517799377441, 1.8105005025863647, 1.7844531536102295, 1.7686834335327148, 1.762247920036316, 1.7109994888305664, 1.6910265684127808, 1.6561861038208008, 1.6474493741989136, 1.5610461235046387, 1.5431106090545654, 1.571423053741455, 1.51954984664917, 1.5821346044540405, 1.5478863716125488];[1.5059008598327637, 1.326846957206726, 0.6841613054275513, 0.36496543884277344, 0.27165457606315613, 0.19325363636016846, 0.1890299916267395, 0.16554312407970428, 0.1599540114402771, 0.157812237739563, 0.1526462733745575, 0.12907162308692932, 0.12361779063940048, 0.10446988791227341, 0.10383625328540802, 0.060318417847156525, 0.04779967665672302, 0.062009163200855255, 0.043400753289461136, 0.06867270171642303, 0.057878781110048294];[-153.39105224609375, -73.2216567993164, -4.69648551940918, -2.580667734146118, -2.2328765392303467, -1.9702644348144531, -1.9595223665237427, -1.8919587135314941, -1.872205376625061, -1.8613829612731934, -1.848305344581604, -1.7858043909072876, -1.762872576713562, -1.7074087858200073, -1.7122210264205933, -1.5858778953552246, -1.5565263032913208, -1.5904045104980469, -1.5383954048156738, -1.6144702434539795, -1.5840811729431152]
750;[19.619277954101562, 11.10537338256836, 3.457533359527588, 2.899601936340332, 2.6568779945373535, 2.3871915340423584, 2.332244873046875, 2.2332544326782227, 1.9693725109100342, 2.008913040161133, 1.764146089553833, 1.7270457744598389, 1.683680534362793, 1.6748757362365723, 1.5991631746292114, 1.5705581903457642, 1.5695617198944092, 1.5351967811584473, 1.4956161975860596, 1.5379900932312012, 1.5262620449066162];[1.5055729150772095, 1.34657883644104, 0.8569690585136414, 0.6710041761398315, 0.5794798731803894, 0.4585503339767456, 0.4361196756362915, 0.3924132287502289, 0.2569352984428406, 0.2799330949783325, 0.15455776453018188, 0.1406298279762268, 0.11711534857749939, 0.11857949197292328, 0.078857421875, 0.06400437653064728, 0.06603382527828217, 0.0466584675014019, 0.026349274441599846, 0.04604170843958855, 0.04487700015306473];[-151.58682250976562, -66.51420593261719, -4.8087849617004395, -3.652613878250122, -3.2930922508239746, -2.8315770626068115, -2.7780747413635254, -2.6422817707061768, -2.1726906299591064, -2.254943609237671, -1.8670709133148193, -1.8298853635787964, -1.7520240545272827, -1.760850429534912, -1.6426823139190674, -1.5981117486953735, -1.6099472045898438, -1.5486904382705688, -1.4933311939239502, -1.553633213043213, -1.5453686714172363]
800;[19.624168395996094, 6.697625637054443, 6.658924579620361, 6.652564525604248, 6.6491498947143555, 6.661475658416748, 2.3144631385803223, 1.8823834657669067, 1.7405723333358765, 1.7219338417053223, 1.5845611095428467, 1.6355180740356445, 1.5743827819824219, 1.5640579462051392, 1.55302095413208, 1.536350965499878, 1.5585533380508423, 1.5474377870559692, 1.5219541788101196, 1.5065380334854126, 1.4919062852859497];[1.5057421922683716, 1.4351038932800293, 1.3457926511764526, 1.3197489976882935, 1.3402671813964844, 1.3349359035491943, 0.4289553165435791, 0.20917001366615295, 0.13760080933570862, 0.13295191526412964, 0.06558342278003693, 0.08951876312494278, 0.058321963995695114, 0.05959085002541542, 0.055202506482601166, 0.049759671092033386, 0.060948148369789124, 0.055602334439754486, 0.0435517393052578, 0.0338420569896698, 0.028079483658075333];[-153.67041015625, -15.798813819885254, -19.397014617919922, -21.693159103393555, -22.612632751464844, -23.759355545043945, -2.7682807445526123, -2.015885829925537, -1.7992852926254272, -1.7879858016967773, -1.596837043762207, -1.6692841053009033, -1.582239031791687, -1.5869438648223877, -1.5731314420700073, -1.5488743782043457, -1.5883816480636597, -1.5755081176757812, -1.535510540008545, -1.5122085809707642, -1.4954252243041992]
850;[19.599803924560547, 10.874808311462402, 10.822484970092773, 2.982020854949951, 2.5714478492736816, 2.3388590812683105, 2.468773603439331, 2.377107620239258, 2.3085107803344727, 2.1047112941741943, 2.0924837589263916, 1.8433778285980225, 1.6473044157028198, 1.5524585247039795, 1.5210522413253784, 1.5420434474945068, 1.521520972251892, 1.5052549839019775, 1.477697491645813, 1.4813402891159058, 1.4886181354522705];[1.506380558013916, 1.3915619850158691, 1.4118690490722656, 0.6900802850723267, 0.534498929977417, 0.43022921681404114, 0.5021315813064575, 0.4624609351158142, 0.43075892329216003, 0.3364708721637726, 0.3369244635105133, 0.20550350844860077, 0.09697870910167694, 0.05661674961447716, 0.036702655255794525, 0.048921193927526474, 0.036236684769392014, 0.02864520624279976, 0.019272638484835625, 0.021140215918421745, 0.025296319276094437];[-156.58274841308594, -61.91005325317383, -64.41979217529297, -3.947756767272949, -3.146644353866577, -2.8268163204193115, -3.080099582672119, -2.9560699462890625, -2.8648858070373535, -2.479182720184326, -2.454585075378418, -2.013638973236084, -1.6992242336273193, -1.5680584907531738, -1.5240776538848877, -1.5556753873825073, -1.5215071439743042, -1.5047003030776978, -1.4740533828735352, -1.4753177165985107, -1.4939100742340088]
900;[19.611408233642578, 10.886094093322754, 10.84162712097168, 10.814665794372559, 10.824614524841309, 10.813767433166504, 3.3837530612945557, 2.4558165073394775, 2.4812374114990234, 2.06534743309021, 1.854272723197937, 1.9373774528503418, 1.8268935680389404, 1.800377368927002, 1.7260469198226929, 1.711799144744873, 1.7028460502624512, 1.721579909324646, 1.6647846698760986, 1.6909741163253784, 1.552162766456604];[1.50496506690979, 1.3749688863754272, 1.393301248550415, 1.3875377178192139, 1.4043365716934204, 1.4013503789901733, 0.7929657101631165, 0.4881463646888733, 0.49683621525764465, 0.31677210330963135, 0.20525993406772614, 0.248612180352211, 0.1960441619157791, 0.181007519364357, 0.14335528016090393, 0.1406416893005371, 0.13483692705631256, 0.14418542385101318, 0.11412814259529114, 0.13012564182281494, 0.06260868906974792];[-153.94790649414062, -61.935855865478516, -65.6672592163086, -67.35309600830078, -69.1585922241211, -70.18380737304688, -6.215071201324463, -3.2968785762786865, -3.372347831726074, -2.448967456817627, -2.0343947410583496, -2.198889970779419, -1.9984208345413208, -1.966868281364441, -1.8341752290725708, -1.8323512077331543, -1.8044201135635376, -1.8435477018356323, -1.754664659500122, -1.798033595085144, -1.5931626558303833]
950;[19.618736267089844, 10.960458755493164, 3.981013298034668, 4.130145072937012, 2.7741668224334717, 2.5735669136047363, 2.209071397781372, 2.1294617652893066, 2.1353816986083984, 2.032320976257324, 1.9145660400390625, 1.872654914855957, 1.9729132652282715, 1.9381800889968872, 2.0219805240631104, 1.9611406326293945, 1.8634239435195923, 1.826501488685608, 1.765180230140686, 1.7427705526351929, 1.684548020362854];[1.5050996541976929, 1.346075415611267, 0.9823442101478577, 1.0663982629776, 0.6366174817085266, 0.5601886510848999, 0.378775417804718, 0.33514404296875, 0.34475094079971313, 0.29785194993019104, 0.23584777116775513, 0.21206174790859222, 0.2726638913154602, 0.2587496340274811, 0.30557751655578613, 0.272385835647583, 0.2171124666929245, 0.20203278958797455, 0.16886866092681885, 0.15362997353076935, 0.12862145900726318];[-150.32244873046875, -64.12303924560547, -6.3774189949035645, -7.342282295227051, -3.549004554748535, -3.245044469833374, -2.5762529373168945, -2.425464391708374, -2.467862129211426, -2.3217124938964844, -2.107447624206543, -2.031911611557007, -2.236771821975708, -2.1756441593170166, -2.3309240341186523, -2.2305898666381836, -2.0543212890625, -2.006293296813965, -1.9094527959823608, -1.8662726879119873, -1.7961410284042358]
1000;[19.583219528198242, 6.635687351226807, 3.0571303367614746, 2.389216184616089, 2.2728164196014404, 2.2104270458221436, 1.9784305095672607, 1.9149795770645142, 1.6610304117202759, 1.6409229040145874, 1.5602186918258667, 1.567944049835205, 1.5833258628845215, 1.5918596982955933, 1.5688531398773193, 1.554101586341858, 1.5819003582000732, 1.5918002128601074, 1.5067298412322998, 1.5441282987594604, 1.5098387002944946];[1.5048176050186157, 1.329867959022522, 0.6984270215034485, 0.4289105236530304, 0.3788599371910095, 0.36484581232070923, 0.25126779079437256, 0.22667768597602844, 0.09585731476545334, 0.09010015428066254, 0.052651625126600266, 0.05396076664328575, 0.0666063129901886, 0.06903371959924698, 0.06213656812906265, 0.058286409825086594, 0.06784625351428986, 0.0771261677145958, 0.032900527119636536, 0.05610881373286247, 0.037289973348379135];[-146.6394805908203, -17.224781036376953, -3.850142478942871, -2.687985897064209, -2.5161118507385254, -2.5392253398895264, -2.142099142074585, -2.0842926502227783, -1.6877557039260864, -1.6717616319656372, -1.5582062005996704, -1.5702614784240723, -1.6072018146514893, -1.618550419807434, -1.5901250839233398, -1.5783228874206543, -1.6085869073867798, -1.6347581148147583, -1.5118627548217773, -1.5791658163070679, -1.524468183517456]
1050;[19.599123001098633, 10.898782730102539, 3.94392728805542, 2.9518613815307617, 2.826448678970337, 2.1964776515960693, 2.0612785816192627, 1.8640714883804321, 1.817899227142334, 1.7487156391143799, 1.705757737159729, 1.5976576805114746, 1.595604658126831, 1.5965341329574585, 1.5035690069198608, 1.515981912612915, 1.489416241645813, 1.4994128942489624, 1.48993718624115, 1.5024919509887695, 1.504719853401184];[1.5067322254180908, 1.3737819194793701, 0.9917718768119812, 0.7050208449363708, 0.6569664478302002, 0.36271846294403076, 0.30011263489723206, 0.20265653729438782, 0.1778426319360733, 0.14674662053585052, 0.13160362839698792, 0.07400133460760117, 0.07216645777225494, 0.07580144703388214, 0.030208436772227287, 0.0347021147608757, 0.022725997492671013, 0.029000109061598778, 0.029089955613017082, 0.0319504514336586, 0.033844802528619766];[-149.36273193359375, -61.508113861083984, -6.139956474304199, -3.8478941917419434, -3.699082612991333, -2.4950623512268066, -2.3211660385131836, -1.9872742891311646, -1.9338510036468506, -1.8477981090545654, -1.7949944734573364, -1.6224968433380127, -1.6236501932144165, -1.6334538459777832, -1.5069705247879028, -1.5128952264785767, -1.482018232345581, -1.5006147623062134, -1.499070167541504, -1.507896900177002, -1.5183755159378052]
1100;[19.623069763183594, 11.309599876403809, 2.8803107738494873, 2.757741689682007, 2.8327383995056152, 2.3175466060638428, 2.2211484909057617, 2.3759665489196777, 2.1177027225494385, 2.1375856399536133, 2.1037518978118896, 2.0657243728637695, 1.7576788663864136, 1.6146092414855957, 1.5298855304718018, 1.4777320623397827, 1.499993920326233, 1.4859133958816528, 1.465623140335083, 1.4568370580673218, 1.4489766359329224];[1.5054816007614136, 1.324691891670227, 0.5972736477851868, 0.560746431350708, 0.6149663925170898, 0.41178539395332336, 0.3746412694454193, 0.4596460461616516, 0.33009225130081177, 0.35033106803894043, 0.3378666937351227, 0.31544697284698486, 0.15826527774333954, 0.0845838338136673, 0.040888991206884384, 0.019522931426763535, 0.026850754395127296, 0.022704314440488815, 0.012629748322069645, 0.0068054888397455215, 0.008683368563652039];[-154.11451721191406, -71.51985168457031, -3.7479851245880127, -3.762204647064209, -4.058183670043945, -2.828099250793457, -2.7285406589508057, -3.0567116737365723, -2.5203068256378174, -2.584761142730713, -2.530343770980835, -2.4573447704315186, -1.8960909843444824, -1.663506031036377, -1.5334722995758057, -1.4750382900238037, -1.495519995689392, -1.4837511777877808, -1.4508497714996338, -1.441584587097168, -1.440535306930542]
1150;[19.6011962890625, 10.914782524108887, 3.3161542415618896, 2.7615303993225098, 2.436999559402466, 2.036128044128418, 1.7664333581924438, 1.6891931295394897, 1.6297985315322876, 1.6253576278686523, 1.6268011331558228, 1.5773762464523315, 1.5381890535354614, 1.5370798110961914, 1.535730242729187, 1.5111525058746338, 1.489804744720459, 1.4708284139633179, 1.4599087238311768, 1.4629409313201904, 1.4619598388671875];[1.5053765773773193, 1.3757327795028687, 0.816947340965271, 0.6138956546783447, 0.4671163558959961, 0.2766770124435425, 0.1421712040901184, 0.10658397525548935, 0.0808800607919693, 0.08076071739196777, 0.08375600725412369, 0.06421983987092972, 0.04160182923078537, 0.04618619754910469, 0.04382212087512016, 0.0326058492064476, 0.020189499482512474, 0.015882199630141258, 0.00964814331382513, 0.012251445092260838, 0.012647475115954876];[-153.02622985839844, -62.379398345947266, -4.402251243591309, -3.4015772342681885, -2.829638719558716, -2.228341579437256, -1.8037099838256836, -1.7147740125656128, -1.6467411518096924, -1.6354793310165405, -1.6600532531738281, -1.5977152585983276, -1.5382013320922852, -1.5478368997573853, -1.5439369678497314, -1.5080134868621826, -1.4793318510055542, -1.4666284322738647, -1.443771243095398, -1.4524263143539429, -1.4553626775741577]
1200;[19.607494354248047, 10.99513053894043, 3.792358636856079, 3.3637490272521973, 2.3699419498443604, 1.9887535572052002, 1.9882372617721558, 1.8097995519638062, 1.7663263082504272, 1.7424638271331787, 1.7007107734680176, 1.629026174545288, 1.6195467710494995, 1.6111152172088623, 1.6521217823028564, 1.608471393585205, 1.5677326917648315, 1.5379371643066406, 1.5022577047348022, 1.4890873432159424, 1.4819293022155762];[1.5042393207550049, 1.347498893737793, 0.9244649410247803, 0.7645265460014343, 0.4284926652908325, 0.24348045885562897, 0.26802998781204224, 0.16689278185367584, 0.15364931523799896, 0.1394941657781601, 0.1223820298910141, 0.08889833092689514, 0.08393345028162003, 0.08125650137662888, 0.11026529222726822, 0.08562136441469193, 0.0617610365152359, 0.047545239329338074, 0.03257448598742485, 0.026488058269023895, 0.024986136704683304];[-149.67286682128906, -64.66240692138672, -5.716243743896484, -5.305128574371338, -2.891561269760132, -2.118206262588501, -2.2162911891937256, -1.8932809829711914, -1.8562157154083252, -1.8183965682983398, -1.7643893957138062, -1.6606756448745728, -1.6552761793136597, -1.64984929561615, -1.7284343242645264, -1.6563950777053833, -1.591096043586731, -1.5530389547348022, -1.5073825120925903, -1.4909851551055908, -1.4824885129928589]
1250;[19.587186813354492, 10.905324935913086, 10.845073699951172, 3.6233673095703125, 3.486157178878784, 3.373728036880493, 3.332324504852295, 2.362135410308838, 2.099928379058838, 2.1156809329986572, 2.061340093612671, 1.9525673389434814, 1.8439757823944092, 1.7735595703125, 1.7087925672531128, 1.687943458557129, 1.67070734500885, 1.5962213277816772, 1.5588364601135254, 1.5594909191131592, 1.5563856363296509];[1.5069270133972168, 1.4125617742538452, 1.4587980508804321, 0.9370149374008179, 0.9007425904273987, 0.8642111420631409, 0.8532151579856873, 0.46112391352653503, 0.33188897371292114, 0.3422817587852478, 0.31698301434516907, 0.26337239146232605, 0.2038872092962265, 0.1651013195514679, 0.13345453143119812, 0.1254958212375641, 0.11484039574861526, 0.07652978599071503, 0.06159111484885216, 0.061434369534254074, 0.06159844249486923];[-149.9051971435547, -59.91007995605469, -62.554283142089844, -5.63629150390625, -5.5731096267700195, -5.3649797439575195, -5.452521324157715, -2.889155387878418, -2.4018654823303223, -2.442263603210449, -2.372422218322754, -2.1977012157440186, -2.0099282264709473, -1.8946099281311035, -1.7989932298660278, -1.778863549232483, -1.7572201490402222, -1.6429229974746704, -1.586777687072754, -1.5953450202941895, -1.596077561378479]
1300;[19.600337982177734, 10.846487998962402, 3.3919014930725098, 2.9911692142486572, 2.792179822921753, 2.1896302700042725, 2.0248923301696777, 1.9268341064453125, 1.8324428796768188, 1.797572374343872, 1.620916485786438, 1.667212724685669, 1.6177074909210205, 1.6041189432144165, 1.6080772876739502, 1.6461896896362305, 1.6518683433532715, 1.5963561534881592, 1.5555634498596191, 1.551763653755188, 1.5264602899551392];[1.5058543682098389, 1.3772718906402588, 0.8428146839141846, 0.6915988326072693, 0.6107566356658936, 0.35336068272590637, 0.28151291608810425, 0.22986112534999847, 0.1910971701145172, 0.17421631515026093, 0.08165554702281952, 0.1063697412610054, 0.08350489288568497, 0.07681109011173248, 0.08176332712173462, 0.10477133840322495, 0.10607469826936722, 0.07806292921304703, 0.06009097024798393, 0.055667534470558167, 0.04726998880505562];[-148.8936767578125, -61.08433532714844, -4.606050491333008, -4.081333160400391, -3.8122544288635254, -2.537644386291504, -2.257960557937622, -2.087175130844116, -1.9721547365188599, -1.9300072193145752, -1.658827304840088, -1.7129766941070557, -1.6527776718139648, -1.6414300203323364, -1.6516834497451782, -1.7201528549194336, -1.7248997688293457, -1.6427106857299805, -1.585184931755066, -1.5759834051132202, -1.5485299825668335]
