Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1850;[3.523024320602417, 3.2897956371307373, 3.5689170360565186, 3.3813796043395996, 3.122147560119629, 3.2186789512634277];[0.43340134620666504, 0.4042993187904358, 0.4276246428489685, 0.4017653465270996, 0.35909759998321533, 0.38017886877059937];[-2.2051966190338135, -2.060908555984497, -2.1867055892944336, -2.1336991786956787, -2.004772663116455, -2.0375356674194336];[];321.3241813182831
1900;[3.5153372287750244, 3.593843698501587, 3.3749048709869385, 3.3031766414642334, 3.3690574169158936, 3.2309186458587646];[0.4438469111919403, 0.4269399642944336, 0.4173511266708374, 0.39893439412117004, 0.4020916223526001, 0.41202428936958313];[-2.202637195587158, -2.2113285064697266, -2.135052442550659, -2.0993525981903076, -2.1231491565704346, -2.0961713790893555];[];362.70911979675293
1950;[3.449302911758423, 3.231416940689087, 3.1558949947357178, 3.039299249649048, 2.919057607650757, 2.5911691188812256];[0.4420658349990845, 0.3776994049549103, 0.36283397674560547, 0.33732783794403076, 0.32052820920944214, 0.28813669085502625];[-2.188352108001709, -2.021009922027588, -1.9939955472946167, -1.94720458984375, -1.9317609071731567, -1.7845836877822876];[];327.24845719337463
2000;[3.5128579139709473, 3.3952791690826416, 3.606743335723877, 3.314620018005371, 3.581601858139038, 3.4235680103302];[0.43277543783187866, 0.4202010929584503, 0.44922125339508057, 0.4226701259613037, 0.44717711210250854, 0.4202999174594879];[-2.1851656436920166, -2.1293387413024902, -2.227795362472534, -2.139876365661621, -2.292102336883545, -2.1753251552581787];[];328.2432358264923
2050;[3.4718825817108154, 3.462064027786255, 3.6568384170532227, 3.6230688095092773, 3.853468894958496, 3.49397611618042];[0.435119092464447, 0.42248183488845825, 0.4581449031829834, 0.499467670917511, 0.5082653164863586, 0.4519495964050293];[-2.168713331222534, -2.1645898818969727, -2.274099349975586, -2.3151893615722656, -2.4086523056030273, -2.205169916152954];[];330.3281955718994
2100;[3.4577395915985107, 3.333890676498413, 3.47955322265625, 3.797482967376709, 3.5828280448913574, 3.4957327842712402];[0.4313388168811798, 0.44307681918144226, 0.45055142045021057, 0.503014087677002, 0.48217517137527466, 0.49160560965538025];[-2.1701595783233643, -2.1611640453338623, -2.207672119140625, -2.4231655597686768, -2.285891056060791, -2.3017005920410156];[];322.3323950767517
2150;[3.5250561237335205, 3.3440656661987305, 3.561098098754883, 3.6512396335601807, 3.7077598571777344, 3.6554858684539795];[0.42883846163749695, 0.40392327308654785, 0.4633448123931885, 0.5003806352615356, 0.45259377360343933, 0.49741342663764954];[-2.201998710632324, -2.0977895259857178, -2.2198305130004883, -2.3352017402648926, -2.259653329849243, -2.297548770904541];[];323.26501846313477
2200;[3.4772369861602783, 3.339562177658081, 3.4920406341552734, 3.384222984313965, 3.3016929626464844, 3.5131871700286865];[0.43342170119285583, 0.4185190498828888, 0.44753459095954895, 0.43711912631988525, 0.4228823482990265, 0.4301827549934387];[-2.167332649230957, -2.1248421669006348, -2.2643933296203613, -2.201387643814087, -2.129692554473877, -2.191781997680664];[];520.801456451416
2250;[3.447732448577881, 3.5642263889312744, 3.533219575881958, 3.5140607357025146, 3.389150619506836, 3.3400259017944336];[0.42744630575180054, 0.4359061121940613, 0.4289318323135376, 0.45296820998191833, 0.4573613703250885, 0.4412640333175659];[-2.1626577377319336, -2.1729679107666016, -2.2010648250579834, -2.252899646759033, -2.237624168395996, -2.228760242462158];[];397.14735102653503
2300;[3.4258675575256348, 3.4907970428466797, 3.5157597064971924, 3.4146595001220703, 3.4681098461151123, 3.6705238819122314];[0.43996262550354004, 0.39672014117240906, 0.4192309081554413, 0.389781653881073, 0.4196002185344696, 0.4473785161972046];[-2.155377149581909, -2.1245601177215576, -2.141785144805908, -2.093296766281128, -2.1515581607818604, -2.1867783069610596];[];338.3598017692566
