Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2200;[3.4772369861602783, 2.592095136642456, 2.6373329162597656, 2.4340357780456543, 2.6129977703094482, 2.8124921321868896];[0.43342170119285583, 0.2951336205005646, 0.38840484619140625, 0.382485955953598, 0.4122112989425659, 0.45518356561660767];[-2.167332649230957, -1.8067599534988403, -2.0622339248657227, -2.048252820968628, -2.1532046794891357, -2.4169933795928955];[1.790523886680603, 1.3716493844985962, 1.233814001083374, 0.7301535606384277, 1.076935887336731];437.03683972358704
2250;[3.447732448577881, 2.5434162616729736, 2.6550638675689697, 2.6744048595428467, 2.3893353939056396, 2.3617281913757324];[0.42744630575180054, 0.3016824424266815, 0.340944766998291, 0.3543544411659241, 0.3053976893424988, 0.2885991334915161];[-2.1626577377319336, -1.8372211456298828, -2.008314609527588, -2.070777177810669, -1.8804165124893188, -1.8593617677688599];[2.4549827575683594, 1.248123288154602, 1.0510209798812866, 1.0655244588851929, 1.0994614362716675];381.3904137611389
2300;[3.4258675575256348, 2.560170888900757, 2.7586681842803955, 2.9567742347717285, 3.0044026374816895, 2.7624268531799316];[0.43996262550354004, 0.30230891704559326, 0.43949371576309204, 0.525499165058136, 0.5902389287948608, 0.5034081935882568];[-2.155377149581909, -1.8495079278945923, -2.270045280456543, -2.683199405670166, -2.8709115982055664, -2.5247011184692383];[1.8999755382537842, 1.2478032112121582, 1.3694742918014526, 0.8697824478149414, 0.7066839933395386];395.05619525909424
2350;[3.479848861694336, 4.31435489654541, 4.547791481018066, 4.237664699554443, 4.33111572265625, 4.4172821044921875];[0.4281454086303711, 0.8579001426696777, 0.9685475826263428, 1.0125603675842285, 1.022565484046936, 1.073047161102295];[-2.1800904273986816, -4.892735958099365, -6.566673755645752, -6.936605453491211, -7.637950420379639, -8.337265968322754];[1.6779530048370361, 1.1806755065917969, 0.9560500979423523, 0.9540214538574219, 0.568945050239563];426.9949746131897
2400;[3.453928232192993, 2.5853793621063232, 2.6134560108184814, 2.7038424015045166, 2.6030588150024414, 2.548746347427368];[0.42348501086235046, 0.31930989027023315, 0.4101736545562744, 0.41037243604660034, 0.3658835291862488, 0.3674790561199188];[-2.1593546867370605, -1.8740508556365967, -2.1162774562835693, -2.1493122577667236, -2.0688581466674805, -2.0724472999572754];[1.8895107507705688, 1.450761318206787, 1.1810729503631592, 0.88829106092453, 0.7374191284179688];384.7170948982239
2450;[3.443373441696167, 2.6155824661254883, 2.92619252204895, 3.138662815093994, 3.141620635986328, 2.9668128490448];[0.4253566563129425, 0.314338356256485, 0.4929088354110718, 0.6323922872543335, 0.629223108291626, 0.6368671655654907];[-2.157527446746826, -1.876431941986084, -2.442290782928467, -2.9103736877441406, -3.002452850341797, -3.0349483489990234];[1.8362294435501099, 1.2124035358428955, 0.9175075888633728, 0.7911631464958191, 0.522493302822113];392.38663935661316
2500;[3.500199317932129, 2.47680926322937, 2.6014819145202637, 2.6130239963531494, 2.273486852645874, 2.2401959896087646];[0.4217135012149811, 0.2855403423309326, 0.3054671287536621, 0.33390772342681885, 0.2909761369228363, 0.2737863063812256];[-2.151613235473633, -1.7848752737045288, -1.9038000106811523, -2.032909870147705, -1.8554315567016602, -1.795059323310852];[2.0892155170440674, 1.221868872642517, 0.7306556701660156, 0.6468278169631958, 0.8222378492355347];400.1427581310272
2550;[3.422832489013672, 2.5012733936309814, 2.5833382606506348, 2.9570047855377197, 2.548165798187256, 2.8471689224243164];[0.439088374376297, 0.2833732068538666, 0.3781193494796753, 0.5235214233398438, 0.4733760356903076, 0.49373969435691833];[-2.157212495803833, -1.7897595167160034, -2.0724997520446777, -2.6322102546691895, -2.3744142055511475, -2.6217591762542725];[1.8486231565475464, 1.3520828485488892, 1.0263500213623047, 0.7632222771644592, 0.6226293444633484];421.5134530067444
2600;[3.394423484802246, 4.149747848510742, 3.709103584289551, 3.5186057090759277, 3.45572829246521, 3.6483569145202637];[0.44063636660575867, 0.8645157814025879, 0.8762792944908142, 0.8587749004364014, 0.8868505954742432, 0.9381198883056641];[-2.1647140979766846, -5.055606842041016, -4.997180938720703, -4.795598983764648, -5.1977410316467285, -5.8032426834106445];[1.9192379713058472, 0.883490264415741, 0.7513509392738342, 0.8449894189834595, 0.5816134810447693];395.459992647171
2650;[3.442821979522705, 2.523202419281006, 2.547908306121826, 2.6799399852752686, 2.599292516708374, 2.510171890258789];[0.4292795956134796, 0.2864564061164856, 0.37401244044303894, 0.3788801431655884, 0.36798104643821716, 0.3394782245159149];[-2.150250196456909, -1.8088352680206299, -2.037374973297119, -2.1448018550872803, -2.1139395236968994, -2.0129494667053223];[2.1625680923461914, 1.460981845855713, 0.9289108514785767, 1.015459656715393, 0.833486795425415];396.8231129646301
2700;[3.5615553855895996, 4.535328388214111, 5.166177272796631, 5.300057888031006, 5.165010929107666, 5.199293613433838];[0.4321097135543823, 0.8413748741149902, 1.0481863021850586, 1.0485435724258423, 1.0702078342437744, 1.1061745882034302];[-2.211458683013916, -4.828939437866211, -8.332948684692383, -8.652771949768066, -8.795829772949219, -9.349329948425293];[1.7802072763442993, 1.4196739196777344, 0.7461826205253601, 0.7299395799636841, 0.590594470500946];387.9941771030426
2750;[3.5089309215545654, 3.8202195167541504, 3.501987934112549, 3.5947976112365723, 3.73812198638916, 3.610459804534912];[0.43499210476875305, 0.8555496335029602, 0.8373401761054993, 0.8927475810050964, 0.9075360894203186, 0.9411174654960632];[-2.196744441986084, -4.7599382400512695, -4.71757698059082, -5.559354305267334, -6.032387733459473, -6.105382919311523];[2.2117996215820312, 1.0126415491104126, 0.8451557159423828, 0.6152628660202026, 0.6271239519119263];386.5521881580353
2800;[3.548353433609009, 2.5821292400360107, 2.390817880630493, 2.422050952911377, 2.3783905506134033, 2.265753984451294];[0.42625173926353455, 0.31581929326057434, 0.31474030017852783, 0.3122817277908325, 0.3071436583995819, 0.32682934403419495];[-2.2053003311157227, -1.8876498937606812, -1.8968030214309692, -1.9284789562225342, -1.908262014389038, -1.9558649063110352];[1.9838351011276245, 1.217941164970398, 0.7374293208122253, 0.9767442941665649, 0.9579997658729553];427.50573778152466
2850;[3.4069786071777344, 2.348738431930542, 2.4730050563812256, 2.3703505992889404, 2.2650229930877686, 2.316743850708008];[0.42313840985298157, 0.26738810539245605, 0.3179234266281128, 0.3578971028327942, 0.3714303970336914, 0.40543919801712036];[-2.1496262550354004, -1.7183209657669067, -1.9553383588790894, -2.031693935394287, -2.1227920055389404, -2.3115859031677246];[1.740272045135498, 1.6375492811203003, 0.8796759247779846, 0.6763254404067993, 0.5769184231758118];403.40387892723083
2900;[3.4786903858184814, 2.556411027908325, 2.5726747512817383, 2.655747890472412, 2.2504355907440186, 2.141038417816162];[0.4198276996612549, 0.29259902238845825, 0.33200258016586304, 0.34742552042007446, 0.26504507660865784, 0.24736492335796356];[-2.169485092163086, -1.8326740264892578, -1.991783618927002, -2.1002209186553955, -1.757028579711914, -1.696791648864746];[1.763567328453064, 1.4594172239303589, 1.2135456800460815, 1.1154210567474365, 0.5598924160003662];431.31377720832825
