Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1000;[4.494184494018555, 3.8882057666778564, 3.2308402061462402, 3.048410415649414, 2.9737279415130615, 3.1970083713531494];[0.2082267701625824, 0.2215961217880249, 0.2316000908613205, 0.2208731770515442, 0.22056880593299866, 0.25073277950286865];[-3.245577573776245, -4.960414886474609, -4.877089977264404, -5.338525772094727, -5.873131275177002, -6.543023109436035];[1.4298933744430542, 0.7638424038887024, 0.35678210854530334, 0.23344188928604126, 0.14343798160552979];302.54895853996277
1050;[3.576441764831543, 3.5010952949523926, 2.277496099472046, 2.17807936668396, 2.075716733932495, 1.9576404094696045];[0.25606638193130493, 0.6328763365745544, 0.393033504486084, 0.37494537234306335, 0.33771631121635437, 0.31415072083473206];[-2.5687875747680664, -4.559125900268555, -4.024107456207275, -4.560815334320068, -4.524679183959961, -4.493684768676758];[1.3702319860458374, 0.9122016429901123, 0.5060586929321289, 0.301199346780777, 0.18079908192157745];303.2033874988556
1050;[4.451945781707764, 4.030734062194824, 3.0374667644500732, 3.362806558609009, 3.4513823986053467, 3.2830209732055664];[0.2002708464860916, 0.33319321274757385, 0.22134539484977722, 0.3508795201778412, 0.38442322611808777, 0.38439831137657166];[-3.2074716091156006, -5.539366722106934, -4.398079872131348, -7.007772922515869, -8.075594902038574, -8.211257934570312];[1.3702319860458374, 0.9176316261291504, 0.4787965416908264, 0.30210167169570923, 0.19082872569561005];301.3329756259918
1100;[3.7101995944976807, 3.3438892364501953, 2.403474807739258, 1.8702995777130127, 1.6436138153076172, 1.690000057220459];[0.26536527276039124, 0.5992804169654846, 0.444627970457077, 0.16909322142601013, 0.12848933041095734, 0.10574781149625778];[-2.661566972732544, -4.29642391204834, -4.40283727645874, -2.967027187347412, -2.8095078468322754, -2.7314019203186035];[1.4891663789749146, 0.8679933547973633, 0.4503444731235504, 0.27223604917526245, 0.17445755004882812];290.53946590423584
1100;[4.738216400146484, 3.8799057006835938, 3.2084970474243164, 3.2241146564483643, 2.848949670791626, 3.1906957626342773];[0.20669153332710266, 0.31525468826293945, 0.27214178442955017, 0.18245238065719604, 0.17380139231681824, 0.18405096232891083];[-3.3664164543151855, -5.225318431854248, -5.191540718078613, -4.7481465339660645, -4.566359043121338, -4.925558090209961];[1.4891663789749146, 0.8628940582275391, 0.4313106834888458, 0.25203773379325867, 0.1829637885093689];288.4412200450897
1150;[3.6267149448394775, 3.7048285007476807, 3.1534526348114014, 1.772756576538086, 1.634968876838684, 1.6404179334640503];[0.2643422782421112, 0.7437227964401245, 0.7404329776763916, 0.147007554769516, 0.12308409810066223, 0.12909698486328125];[-2.577927827835083, -5.119989395141602, -7.517651557922363, -3.0002176761627197, -2.8996641635894775, -3.0257163047790527];[1.4211032390594482, 0.9722285866737366, 0.5844108462333679, 0.2952370047569275, 0.2000758945941925];294.96087741851807
1150;[4.508154392242432, 3.963488817214966, 3.704026937484741, 3.0701637268066406, 2.916039228439331, 2.9729363918304443];[0.2066076397895813, 0.32451799511909485, 0.3803023397922516, 0.15617024898529053, 0.17993544042110443, 0.18884369730949402];[-3.20666766166687, -4.808382034301758, -6.589188098907471, -4.340872287750244, -4.602878093719482, -4.908175468444824];[1.4211032390594482, 0.9805351495742798, 0.5139263868331909, 0.3089524507522583, 0.19446484744548798];298.5642132759094
1200;[3.5793163776397705, 2.8218748569488525, 2.3127567768096924, 2.3111870288848877, 2.1846723556518555, 2.1446757316589355];[0.25035664439201355, 0.3604837656021118, 0.33809736371040344, 0.3587804436683655, 0.33102962374687195, 0.33117911219596863];[-2.554374933242798, -3.8200435638427734, -4.174191951751709, -4.46199369430542, -4.270169258117676, -4.3551788330078125];[1.4090831279754639, 0.8060171604156494, 0.35220059752464294, 0.2356865257024765, 0.16676880419254303];282.2967164516449
1200;[4.489647388458252, 3.895871639251709, 3.569620132446289, 3.7287814617156982, 3.556777238845825, 3.4996869564056396];[0.1981641948223114, 0.3762040138244629, 0.43791571259498596, 0.49924013018608093, 0.45622512698173523, 0.4450851380825043];[-3.213181257247925, -5.364230632781982, -6.835168838500977, -7.220930576324463, -7.23314905166626, -6.979570388793945];[1.4090831279754639, 0.808077335357666, 0.3855465352535248, 0.2371935099363327, 0.166764035820961];288.7613537311554
1250;[3.566922903060913, 2.818986415863037, 2.07179594039917, 1.8075751066207886, 1.8075567483901978, 1.7673472166061401];[0.2553302049636841, 0.2929593026638031, 0.15128350257873535, 0.132912740111351, 0.16273082792758942, 0.14583224058151245];[-2.591588020324707, -2.9776129722595215, -2.5780231952667236, -2.617856502532959, -2.83490252494812, -2.8214361667633057];[1.4425804615020752, 0.8073299527168274, 0.3707424998283386, 0.25894829630851746, 0.16824738681316376];281.68540692329407
1250;[4.458588600158691, 3.81522274017334, 3.4882924556732178, 3.015120267868042, 3.005998373031616, 3.026423692703247];[0.2068166434764862, 0.18012277781963348, 0.1897544264793396, 0.1843213438987732, 0.19770023226737976, 0.21851518750190735];[-3.1899917125701904, -4.5555419921875, -5.013922691345215, -4.800754547119141, -5.271749019622803, -5.362245082855225];[1.4425804615020752, 0.821182131767273, 0.3689323663711548, 0.25835299491882324, 0.17074541747570038];290.9435770511627
1300;[3.6118323802948, 2.7077348232269287, 1.7292619943618774, 1.7674663066864014, 1.83301842212677, 1.790919542312622];[0.24983172118663788, 0.2569327652454376, 0.08957631140947342, 0.11777422577142715, 0.1611921638250351, 0.14791008830070496];[-2.5422728061676025, -2.7693350315093994, -2.340761423110962, -2.721169948577881, -3.0761032104492188, -3.0136842727661133];[1.4331846237182617, 0.8202121257781982, 0.39353832602500916, 0.24726638197898865, 0.168365940451622];294.41006731987
1300;[4.544381618499756, 3.593846321105957, 2.8371472358703613, 3.252140522003174, 3.3728063106536865, 3.4185409545898438];[0.1943472921848297, 0.14886629581451416, 0.12479908764362335, 0.2583179175853729, 0.31780290603637695, 0.31291455030441284];[-3.2010395526885986, -4.086263656616211, -3.718073844909668, -5.017013072967529, -5.50239372253418, -5.588554859161377];[1.4331846237182617, 0.8182163834571838, 0.3821273148059845, 0.25370174646377563, 0.16569921374320984];299.23519253730774
1350;[3.6039624214172363, 2.575913906097412, 1.9430888891220093, 1.7836493253707886, 1.9125173091888428, 1.9835615158081055];[0.26403504610061646, 0.26064983010292053, 0.14633354544639587, 0.12280012667179108, 0.19254976511001587, 0.24007652699947357];[-2.616603374481201, -2.8361716270446777, -2.6205251216888428, -2.639376640319824, -2.9709789752960205, -3.2788422107696533];[1.4399313926696777, 0.813353419303894, 0.37473323941230774, 0.24809308350086212, 0.16486889123916626];299.9657459259033
