Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2750;[3.5089309215545654, 2.3695855140686035, 2.1988770961761475, 2.0712504386901855, 2.079747200012207, 2.0033769607543945];[0.43499210476875305, 0.4487230181694031, 0.3793647885322571, 0.384310245513916, 0.36566242575645447, 0.33841508626937866];[-2.196744441986084, -2.760707378387451, -3.0374338626861572, -3.1855077743530273, -3.360629081726074, -3.2030203342437744];[];337.22254252433777
2800;[3.548353433609009, 2.459138870239258, 1.927605390548706, 2.159008502960205, 2.319354295730591, 2.030075788497925];[0.42625173926353455, 0.3346116840839386, 0.3145216703414917, 0.35740602016448975, 0.4186975061893463, 0.3851526379585266];[-2.2053003311157227, -2.2009387016296387, -2.4942409992218018, -2.9768118858337402, -3.68669056892395, -3.418124198913574];[];621.5947434902191
2850;[3.4069786071777344, 2.987888813018799, 1.9697116613388062, 1.9019228219985962, 2.0063536167144775, 1.7541968822479248];[0.42313840985298157, 0.6003454327583313, 0.2690318524837494, 0.3263256549835205, 0.29550865292549133, 0.19476152956485748];[-2.1496262550354004, -2.789283037185669, -1.9055794477462769, -2.226026773452759, -2.414735794067383, -2.20212459564209];[];334.40233397483826
2900;[3.4786903858184814, 2.3467040061950684, 2.2026426792144775, 1.9841305017471313, 2.0974321365356445, 1.944937825202942];[0.4198276996612549, 0.3267059624195099, 0.3524938225746155, 0.31416118144989014, 0.34244969487190247, 0.31280872225761414];[-2.169485092163086, -2.216756820678711, -2.598775625228882, -2.556974172592163, -2.8493525981903076, -2.696526527404785];[];338.7769317626953
2950;[3.457639694213867, 2.813861131668091, 2.1746973991394043, 1.9443938732147217, 2.0446465015411377, 1.9407559633255005];[0.41961294412612915, 0.3778836131095886, 0.2967497706413269, 0.3092558979988098, 0.3162398636341095, 0.31298312544822693];[-2.1645867824554443, -2.0677149295806885, -2.0186235904693604, -2.3857250213623047, -2.5346057415008545, -2.582895517349243];[];344.56857419013977
3000;[3.4256255626678467, 2.6141324043273926, 2.9162240028381348, 2.917571783065796, 2.9778833389282227, 2.670321226119995];[0.4304555654525757, 0.3871234655380249, 0.6970357894897461, 0.7352855801582336, 0.763767659664154, 0.7058757543563843];[-2.1510977745056152, -2.2501344680786133, -5.847082138061523, -7.319063663482666, -8.174417495727539, -7.306904315948486];[];328.9065537452698
3050;[3.5232760906219482, 2.3725006580352783, 2.3220415115356445, 2.215773105621338, 2.009150981903076, 2.1796441078186035];[0.4335034191608429, 0.3248812258243561, 0.4729962944984436, 0.39930182695388794, 0.3336644768714905, 0.3923497796058655];[-2.183851718902588, -2.106792688369751, -3.381082057952881, -3.2895572185516357, -2.8615801334381104, -3.363516092300415];[];376.7558960914612
3100;[3.5262510776519775, 3.006110429763794, 2.202833890914917, 1.8716187477111816, 1.914047122001648, 1.9207146167755127];[0.4273252487182617, 0.4254896342754364, 0.3802246153354645, 0.24601370096206665, 0.24839168787002563, 0.24890507757663727];[-2.1755728721618652, -2.088010311126709, -2.2826499938964844, -2.0707485675811768, -2.2783396244049072, -2.3854148387908936];[];342.4297208786011
3150;[3.481098175048828, 3.4472815990448, 1.8121495246887207, 1.6807780265808105, 1.613010048866272, 1.5169745683670044];[0.4412480592727661, 0.4044232666492462, 0.1829313039779663, 0.1685212403535843, 0.18520185351371765, 0.1680360734462738];[-2.1739420890808105, -2.172386646270752, -1.4947021007537842, -1.641798973083496, -1.6829115152359009, -1.6160485744476318];[];333.5117681026459
3200;[3.5564115047454834, 3.2888588905334473, 2.0694992542266846, 1.8055554628372192, 1.9881303310394287, 1.7657537460327148];[0.42679154872894287, 0.43331658840179443, 0.22202080488204956, 0.2247595638036728, 0.27322232723236084, 0.2256363034248352];[-2.2020366191864014, -2.152054786682129, -1.658532977104187, -1.8662198781967163, -2.2475428581237793, -2.0136499404907227];[];341.17740964889526
3250;[3.5460596084594727, 2.906938076019287, 2.992002010345459, 2.902273178100586, 2.198368549346924, 2.0163495540618896];[0.44870391488075256, 0.5643355846405029, 0.8482725620269775, 0.8618927597999573, 0.515363872051239, 0.35749590396881104];[-2.22725510597229, -2.64739727973938, -5.138638019561768, -5.824965000152588, -3.291938543319702, -2.7097997665405273];[];331.6201274394989
3300;[3.5628983974456787, 2.429413318634033, 2.033604621887207, 1.99593186378479, 1.837762713432312, 1.8391016721725464];[0.4286653399467468, 0.3464353680610657, 0.28388696908950806, 0.28611981868743896, 0.2547264099121094, 0.25849804282188416];[-2.204709529876709, -2.132249593734741, -2.3970234394073486, -2.596266984939575, -2.6084911823272705, -2.825221061706543];[];388.3776607513428
3350;[3.4647178649902344, 2.2369344234466553, 2.1061673164367676, 2.173063278198242, 2.1401312351226807, 2.33553409576416];[0.42730820178985596, 0.32833683490753174, 0.34022143483161926, 0.35275620222091675, 0.3734460175037384, 0.4014890789985657];[-2.1585211753845215, -2.183521032333374, -2.7916057109832764, -3.145045280456543, -3.280381917953491, -3.732856273651123];[];328.97895312309265
3400;[3.4300949573516846, 2.599276304244995, 2.024625539779663, 1.7658249139785767, 1.823294758796692, 1.8145328760147095];[0.4225103259086609, 0.5303309559822083, 0.3439740538597107, 0.1937045454978943, 0.30297258496284485, 0.30395421385765076];[-2.153245210647583, -2.486475944519043, -2.282398223876953, -1.943191647529602, -2.459298849105835, -2.520620346069336];[];361.1126708984375
3450;[3.4317879676818848, 3.4966413974761963, 2.468153476715088, 1.870021939277649, 2.0403122901916504, 1.9929585456848145];[0.42851898074150085, 0.5103893280029297, 0.2707383632659912, 0.24324502050876617, 0.3647007942199707, 0.3489627242088318];[-2.1599225997924805, -2.339543342590332, -1.798493504524231, -1.973602056503296, -2.7018802165985107, -2.7333545684814453];[];337.41641116142273
3500;[3.43996524810791, 2.770134210586548, 1.9117636680603027, 1.6272846460342407, 1.6943460702896118, 1.6682175397872925];[0.4161004424095154, 0.48566126823425293, 0.2745134234428406, 0.17363852262496948, 0.19583262503147125, 0.19162192940711975];[-2.1366357803344727, -2.4836981296539307, -1.915982723236084, -1.6170130968093872, -1.8272697925567627, -1.814807653427124];[];333.7943067550659
3550;[3.530898094177246, 2.351332902908325, 2.3122458457946777, 2.2226922512054443, 2.1195361614227295, 2.358792781829834];[0.4299246668815613, 0.3131563365459442, 0.44391199946403503, 0.4238007664680481, 0.4344038963317871, 0.5214152932167053];[-2.201012134552002, -2.0664868354797363, -3.5710294246673584, -3.4149303436279297, -3.5128791332244873, -4.20551061630249];[];329.7946515083313
3600;[3.4477524757385254, 2.470106601715088, 2.23897385597229, 2.216276168823242, 1.9760037660598755, 1.8613066673278809];[0.4325738847255707, 0.38562971353530884, 0.3670361042022705, 0.39469918608665466, 0.2949618101119995, 0.24561993777751923];[-2.174731731414795, -2.166590929031372, -2.8961665630340576, -3.2546510696411133, -2.910022020339966, -2.849931240081787];[];331.800724029541
3650;[3.540844678878784, 2.831906795501709, 2.8604493141174316, 2.848069429397583, 2.769719123840332, 2.6148829460144043];[0.4399881660938263, 0.4384900629520416, 0.637393057346344, 0.6822341084480286, 0.6984840035438538, 0.6897372603416443];[-2.20306396484375, -2.235445499420166, -3.0397567749023438, -3.4232101440429688, -3.5065524578094482, -3.4273035526275635];[];327.7744836807251
