Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2200;[3.4772369861602783, 2.569281578063965, 2.4168241024017334, 2.201056718826294, 2.3581244945526123, 2.467603921890259];[0.43342170119285583, 0.29348447918891907, 0.2901912033557892, 0.26378628611564636, 0.28797808289527893, 0.3186211884021759];[-2.167332649230957, -1.7980339527130127, -1.8235323429107666, -1.7328338623046875, -1.8576375246047974, -2.013353109359741];[1.790523886680603, 1.4457228183746338, 0.9682554602622986, 0.9272929430007935, 0.7065130472183228];393.4028158187866
2250;[3.447732448577881, 2.58921217918396, 2.542308807373047, 2.624131202697754, 2.2302286624908447, 2.222226142883301];[0.42744630575180054, 0.34259098768234253, 0.3173033893108368, 0.3357349634170532, 0.25666773319244385, 0.2668224573135376];[-2.1626577377319336, -1.9276505708694458, -1.9193629026412964, -2.0618088245391846, -1.7232990264892578, -1.773962378501892];[2.4549827575683594, 1.4548048973083496, 0.7691826820373535, 0.8293251991271973, 1.0033185482025146];399.46889209747314
2300;[3.4258675575256348, 2.536898374557495, 2.392390727996826, 2.4734623432159424, 2.570085048675537, 2.423959493637085];[0.43996262550354004, 0.28695404529571533, 0.26821649074554443, 0.3144497573375702, 0.3651292026042938, 0.34084653854370117];[-2.155377149581909, -1.8084709644317627, -1.777132511138916, -1.9651119709014893, -2.171679973602295, -2.117464065551758];[1.8999755382537842, 1.118207335472107, 0.9184936881065369, 0.8863124251365662, 0.7622642517089844];395.13209319114685
2350;[3.479848861694336, 2.396533727645874, 2.587601661682129, 2.1848514080047607, 2.403977394104004, 2.3192169666290283];[0.4281454086303711, 0.26634109020233154, 0.34935814142227173, 0.27261847257614136, 0.32560038566589355, 0.30769720673561096];[-2.1800904273986816, -1.7255061864852905, -2.023347854614258, -1.7595919370651245, -2.038801908493042, -1.9309242963790894];[1.6779530048370361, 1.1778000593185425, 0.8631994724273682, 0.7556235194206238, 0.5747583508491516];393.2325904369354
2400;[3.453928232192993, 2.585845947265625, 2.585927724838257, 2.7488346099853516, 2.584329605102539, 2.4239072799682617];[0.42348501086235046, 0.3148890435695648, 0.411192923784256, 0.4536166787147522, 0.36861807107925415, 0.3147459626197815];[-2.1593546867370605, -1.8603132963180542, -2.147618293762207, -2.297053813934326, -2.082446813583374, -1.9139834642410278];[1.8895107507705688, 1.2781692743301392, 1.2455105781555176, 0.9509676098823547, 0.8759737610816956];392.37029099464417
2450;[3.443373441696167, 2.6525237560272217, 2.719538927078247, 2.5466065406799316, 2.501725196838379, 2.282557725906372];[0.4253566563129425, 0.3102826774120331, 0.34292909502983093, 0.2896910011768341, 0.3069598972797394, 0.29610675573349];[-2.157527446746826, -1.8746345043182373, -2.0533180236816406, -1.9140604734420776, -1.9106065034866333, -1.8604403734207153];[1.8362294435501099, 1.5047690868377686, 0.8192489147186279, 0.8053086400032043, 0.7987001538276672];395.3961925506592
2500;[3.500199317932129, 2.4850914478302, 2.6439220905303955, 2.5733046531677246, 2.2732386589050293, 2.2833046913146973];[0.4217135012149811, 0.2829185426235199, 0.3358921408653259, 0.33922111988067627, 0.29869332909584045, 0.2860228419303894];[-2.151613235473633, -1.7636624574661255, -2.038628578186035, -2.0570802688598633, -1.880889892578125, -1.8977766036987305];[2.0892155170440674, 1.5571116209030151, 1.2768174409866333, 0.634999692440033, 0.7186194658279419];396.27388739585876
2550;[3.422832489013672, 2.5466039180755615, 2.5616180896759033, 2.7255094051361084, 2.388671636581421, 2.637298107147217];[0.439088374376297, 0.2862184941768646, 0.38076919317245483, 0.40710026025772095, 0.3778128921985626, 0.399702787399292];[-2.157212495803833, -1.8001705408096313, -2.056281566619873, -2.2490017414093018, -2.068124771118164, -2.279284715652466];[1.8486231565475464, 1.3468143939971924, 0.8134999871253967, 0.6320369839668274, 0.6661016941070557];420.3453335762024
2600;[3.394423484802246, 2.768159866333008, 2.7906813621520996, 2.8164749145507812, 2.757547378540039, 2.628933906555176];[0.44063636660575867, 0.32553577423095703, 0.49189817905426025, 0.5132490396499634, 0.5226730108261108, 0.46358153223991394];[-2.1647140979766846, -1.9370185136795044, -2.2412264347076416, -2.352545976638794, -2.3642592430114746, -2.248495101928711];[1.9192379713058472, 2.1445770263671875, 1.0764729976654053, 0.9917884469032288, 1.1517351865768433];396.3998944759369
2650;[3.442821979522705, 2.502971887588501, 2.267362356185913, 2.347120761871338, 2.28542160987854, 2.2451961040496826];[0.4292795956134796, 0.29070743918418884, 0.28048473596572876, 0.3290918171405792, 0.3393378257751465, 0.3310924470424652];[-2.150250196456909, -1.8338518142700195, -1.7897125482559204, -1.952423334121704, -1.9892559051513672, -2.0033109188079834];[2.1625680923461914, 1.164720058441162, 1.0111788511276245, 0.6891745328903198, 0.5854465961456299];398.7677550315857
