Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
800;[3.612802028656006, 3.1749026775360107, 3.2393877506256104, 3.747572183609009, 4.942728519439697, 5.479776382446289];[0.31813952326774597, 0.260934054851532, 0.2505514621734619, 0.3367127776145935, 0.6316768527030945, 0.7708746194839478];[-2.3637871742248535, -2.1728906631469727, -2.1316442489624023, -2.3768908977508545, -3.7974116802215576, -5.361891269683838];[];256.5170953273773
800;[3.937373638153076, 3.319740056991577, 3.13925838470459, 3.1791629791259766, 3.255567789077759, 3.3106486797332764];[0.2629055678844452, 0.18170543015003204, 0.18324014544487, 0.2728062868118286, 0.30221331119537354, 0.3383755385875702];[-2.410005569458008, -2.2397074699401855, -2.2695913314819336, -2.6736361980438232, -2.906372547149658, -3.0800020694732666];[];274.06983613967896
850;[3.40629506111145, 3.1011149883270264, 3.260587453842163, 3.3841323852539062, 3.636711835861206, 3.7337470054626465];[0.31851717829704285, 0.247993603348732, 0.28556108474731445, 0.35907718539237976, 0.47348764538764954, 0.5342156887054443];[-2.2892351150512695, -2.1561083793640137, -2.279611825942993, -2.5262348651885986, -2.988922357559204, -3.293637752532959];[];391.7806131839752
850;[3.6515612602233887, 3.3495237827301025, 3.4988784790039062, 3.5932750701904297, 3.785066843032837, 3.8162829875946045];[0.2851385772228241, 0.17519611120224, 0.23426172137260437, 0.30515697598457336, 0.41244199872016907, 0.4661613404750824];[-2.3090617656707764, -2.2012298107147217, -2.2708795070648193, -2.4778831005096436, -2.8447985649108887, -3.0678203105926514];[];278.04929280281067
900;[3.5753185749053955, 3.747628688812256, 3.802919387817383, 3.7900280952453613, 3.8765177726745605, 3.9794065952301025];[0.3263450264930725, 0.3625529110431671, 0.394591361284256, 0.3818090260028839, 0.4132298529148102, 0.4215433895587921];[-2.3481249809265137, -2.4462578296661377, -2.552204132080078, -2.55165696144104, -2.6415600776672363, -2.6646952629089355];[];315.3278410434723
900;[3.856558322906494, 4.033995151519775, 4.102458477020264, 4.161618232727051, 4.224729061126709, 4.342944622039795];[0.2791967988014221, 0.3272798955440521, 0.3506277799606323, 0.33140829205513, 0.37584906816482544, 0.37818777561187744];[-2.386396646499634, -2.4637629985809326, -2.5922701358795166, -2.627981662750244, -2.6909337043762207, -2.7367310523986816];[];297.71271085739136
950;[3.552725076675415, 3.2461671829223633, 3.127751350402832, 3.2046968936920166, 3.6724112033843994, 3.5253043174743652];[0.3211316168308258, 0.24299074709415436, 0.2852725386619568, 0.46078088879585266, 0.723426878452301, 0.7124617099761963];[-2.3535826206207275, -2.116464138031006, -2.216911554336548, -2.6322224140167236, -4.276782989501953, -4.666260719299316];[];282.4626386165619
950;[3.852540969848633, 3.513230085372925, 3.382014513015747, 3.4341750144958496, 3.8954501152038574, 3.7443182468414307];[0.2726131081581116, 0.1871475726366043, 0.19540417194366455, 0.3635769188404083, 0.5866532325744629, 0.5694085359573364];[-2.3935117721557617, -2.139040470123291, -2.2633864879608154, -2.7759804725646973, -4.907993316650391, -5.309873104095459];[];256.77010846138
1000;[3.5437560081481934, 3.6650710105895996, 3.579024076461792, 3.6340835094451904, 3.7148563861846924, 3.7760374546051025];[0.3287908434867859, 0.5137245059013367, 0.5340761542320251, 0.5636307597160339, 0.5680468082427979, 0.5692803263664246];[-2.3553853034973145, -3.2204811573028564, -3.33603572845459, -3.4707281589508057, -3.5195560455322266, -3.53714656829834];[];258.85558819770813
1000;[3.809922695159912, 4.201192855834961, 4.1247053146362305, 4.2081379890441895, 4.288634300231934, 4.372756481170654];[0.2840760350227356, 0.5491478443145752, 0.5848590731620789, 0.6189501881599426, 0.6157411336898804, 0.609286367893219];[-2.3852202892303467, -3.638824701309204, -3.846590995788574, -4.087742805480957, -4.124028205871582, -4.192062854766846];[];262.3563058376312
1050;[3.498385190963745, 2.6786606311798096, 2.68243670463562, 2.577239751815796, 2.6514930725097656, 2.749955177307129];[0.316914439201355, 0.1967516839504242, 0.20744182169437408, 0.18579910695552826, 0.2126529961824417, 0.26448139548301697];[-2.322052240371704, -1.9772990942001343, -2.040553331375122, -2.005488395690918, -2.1266777515411377, -2.3144519329071045];[];283.7245121002197
1050;[3.7667996883392334, 2.9137463569641113, 2.942962408065796, 2.8345673084259033, 2.9056429862976074, 2.9017651081085205];[0.2739606201648712, 0.1314641535282135, 0.13999050855636597, 0.131061851978302, 0.1582375317811966, 0.2007644921541214];[-2.3533079624176025, -1.977946400642395, -2.078732490539551, -2.05458664894104, -2.168769121170044, -2.224593162536621];[];284.00026178359985
