Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2850;[3.4069786071777344, 2.2172319889068604, 1.8865160942077637, 1.862412452697754, 1.7853872776031494, 1.627232551574707];[0.42313840985298157, 0.40955519676208496, 0.3496457040309906, 0.33943623304367065, 0.315128892660141, 0.30686792731285095];[-2.1496262550354004, -2.214991807937622, -2.229149341583252, -2.214961528778076, -2.1217539310455322, -2.0244102478027344];[1.4206163883209229, 0.7618774175643921, 0.455445796251297, 0.30536553263664246, 0.19426396489143372];376.60740876197815
2900;[3.4786903858184814, 2.2674639225006104, 1.9751548767089844, 1.731269121170044, 1.6781951189041138, 1.5208885669708252];[0.4198276996612549, 0.2907363474369049, 0.2691766619682312, 0.2418394237756729, 0.20719176530838013, 0.16567020118236542];[-2.169485092163086, -2.047598123550415, -2.0518438816070557, -1.8323662281036377, -1.7338109016418457, -1.5629526376724243];[1.5595101118087769, 0.8057352900505066, 0.5828219056129456, 0.3954531252384186, 0.2698977589607239];376.14341020584106
2950;[3.457639694213867, 2.172886610031128, 1.794387698173523, 1.82657790184021, 1.7279566526412964, 1.4862741231918335];[0.41961294412612915, 0.3133673667907715, 0.2832840383052826, 0.27591559290885925, 0.26600030064582825, 0.22626669704914093];[-2.1645867824554443, -2.0960824489593506, -2.037804365158081, -2.066629409790039, -1.9827191829681396, -1.7440015077590942];[1.4005879163742065, 0.7344213724136353, 0.5210182070732117, 0.32086193561553955, 0.22187289595603943];384.81385111808777
3000;[3.4256255626678467, 2.27380633354187, 1.9291836023330688, 1.8831113576889038, 1.5830508470535278, 1.4969769716262817];[0.4304555654525757, 0.30724504590034485, 0.2939397692680359, 0.27594706416130066, 0.2021157443523407, 0.1799752414226532];[-2.1510977745056152, -2.060641288757324, -2.2455222606658936, -2.178488254547119, -1.7449454069137573, -1.6483596563339233];[1.4508298635482788, 0.7728031277656555, 0.44182920455932617, 0.30023810267448425, 0.19461190700531006];372.30249667167664
3050;[3.5232760906219482, 2.3174760341644287, 1.9276673793792725, 1.584047794342041, 1.7281051874160767, 1.6658942699432373];[0.4335034191608429, 0.3273496627807617, 0.32748231291770935, 0.2763598561286926, 0.2732275426387787, 0.27913498878479004];[-2.183851718902588, -2.2582101821899414, -2.1814041137695312, -1.8809949159622192, -1.9926472902297974, -1.9776042699813843];[1.4893990755081177, 0.7259951829910278, 0.4525614380836487, 0.2705472409725189, 0.15870338678359985];378.8664572238922
3100;[3.5262510776519775, 2.963468551635742, 2.5858843326568604, 2.3079161643981934, 2.1132633686065674, 2.020641803741455];[0.4273252487182617, 0.5384789705276489, 0.6512131094932556, 0.6043052077293396, 0.5752460360527039, 0.5918352603912354];[-2.1755728721618652, -2.5031468868255615, -3.0645055770874023, -3.0159292221069336, -3.089277744293213, -3.312556505203247];[1.466610312461853, 0.9437092542648315, 0.6815276145935059, 0.555483877658844, 0.34484440088272095];377.9247577190399
3150;[3.481098175048828, 2.4889676570892334, 2.2265095710754395, 2.2673776149749756, 2.0856542587280273, 1.9598329067230225];[0.4412480592727661, 0.3650735914707184, 0.5259129405021667, 0.5394702553749084, 0.49737218022346497, 0.445570170879364];[-2.1739420890808105, -2.1090145111083984, -3.1594362258911133, -3.489342451095581, -3.2792441844940186, -3.0259575843811035];[1.3970140218734741, 0.8234906196594238, 0.471317321062088, 0.2853730320930481, 0.1678031086921692];375.2712287902832
3200;[3.5564115047454834, 2.52581787109375, 1.7623462677001953, 1.6667323112487793, 1.4902924299240112, 1.5483092069625854];[0.42679154872894287, 0.3756524622440338, 0.2137976437807083, 0.20142461359500885, 0.13907766342163086, 0.12820574641227722];[-2.2020366191864014, -2.2273733615875244, -1.700500726699829, -1.6788579225540161, -1.478110432624817, -1.5020570755004883];[1.4627749919891357, 0.8154138326644897, 0.5496470928192139, 0.364326536655426, 0.22847160696983337];377.7191917896271
3250;[3.5460596084594727, 2.566307544708252, 1.9554179906845093, 1.9353313446044922, 1.8000518083572388, 1.695300817489624];[0.44870391488075256, 0.3850591480731964, 0.30949363112449646, 0.3181208074092865, 0.2857895493507385, 0.2343868464231491];[-2.22725510597229, -2.3311524391174316, -2.201338529586792, -2.320600986480713, -2.178281545639038, -1.939896583557129];[1.4305607080459595, 0.8102185726165771, 0.47317036986351013, 0.36732247471809387, 0.2642779052257538];382.1995599269867
3300;[3.5628983974456787, 2.401214838027954, 2.234405279159546, 1.7561606168746948, 1.6163685321807861, 1.6017563343048096];[0.4286653399467468, 0.3456469774246216, 0.35536858439445496, 0.2783941626548767, 0.23939505219459534, 0.22516301274299622];[-2.204709529876709, -2.3646419048309326, -2.687014102935791, -2.0774009227752686, -1.8744853734970093, -1.8514317274093628];[1.3652318716049194, 0.7536958456039429, 0.4858425259590149, 0.31951504945755005, 0.18463194370269775];378.77823638916016
3350;[3.4647178649902344, 2.2283449172973633, 2.0276334285736084, 1.796971321105957, 1.7763715982437134, 1.6457419395446777];[0.42730820178985596, 0.3153964579105377, 0.31139498949050903, 0.2825717628002167, 0.2715637981891632, 0.24874520301818848];[-2.1585211753845215, -2.205094337463379, -2.3276162147521973, -2.089294195175171, -2.098294496536255, -1.9895133972167969];[1.3729313611984253, 0.7335150241851807, 0.5077409744262695, 0.3332051932811737, 0.21517474949359894];367.4307699203491
3400;[3.4300949573516846, 2.287597179412842, 2.1019527912139893, 1.7646626234054565, 1.9101101160049438, 1.7855182886123657];[0.4225103259086609, 0.3154184818267822, 0.3263052701950073, 0.2700707018375397, 0.3017885982990265, 0.26668259501457214];[-2.153245210647583, -2.1302571296691895, -2.5262796878814697, -2.0856621265411377, -2.3678040504455566, -2.1606454849243164];[1.3664191961288452, 0.7783462405204773, 0.4852272868156433, 0.3043416738510132, 0.20702871680259705];373.3997142314911
3450;[3.4317879676818848, 2.345870018005371, 2.0558042526245117, 1.8541837930679321, 1.800990343093872, 1.7788535356521606];[0.42851898074150085, 0.3207376003265381, 0.33169862627983093, 0.29708990454673767, 0.2692151665687561, 0.2669341266155243];[-2.1599225997924805, -2.16999888420105, -2.362192392349243, -2.1741867065429688, -2.0861895084381104, -2.117170572280884];[1.359683632850647, 0.7641440629959106, 0.5078365206718445, 0.3812866806983948, 0.22724857926368713];379.9923486709595
3500;[3.43996524810791, 3.488447427749634, 3.438286066055298, 3.116849184036255, 2.850964069366455, 2.7597129344940186];[0.4161004424095154, 0.9028476476669312, 1.181548833847046, 1.1139873266220093, 1.1073336601257324, 1.0880292654037476];[-2.1366357803344727, -3.819040298461914, -8.599613189697266, -8.289029121398926, -9.047988891601562, -9.721023559570312];[1.510897159576416, 0.9216166138648987, 0.653185248374939, 0.4620054066181183, 0.271457314491272];373.59704208374023
3550;[3.530898094177246, 2.2061238288879395, 2.0410192012786865, 1.9755439758300781, 1.851543664932251, 1.6299477815628052];[0.4299246668815613, 0.3704027533531189, 0.42913818359375, 0.4085392951965332, 0.39860573410987854, 0.35271531343460083];[-2.201012134552002, -2.3442113399505615, -2.572434425354004, -2.52716064453125, -2.422592878341675, -2.1533687114715576];[1.4692564010620117, 0.7017565369606018, 0.457499623298645, 0.28146496415138245, 0.1717403382062912];374.71353912353516
3600;[3.4477524757385254, 2.5511395931243896, 2.047098398208618, 2.0044586658477783, 1.9045991897583008, 1.7848029136657715];[0.4325738847255707, 0.3347039520740509, 0.3670486807823181, 0.37326323986053467, 0.33470797538757324, 0.33086737990379333];[-2.174731731414795, -2.1166961193084717, -2.544247627258301, -2.6327946186065674, -2.514589309692383, -2.481978416442871];[1.6281895637512207, 0.8523605465888977, 0.5358803272247314, 0.3107622563838959, 0.19118377566337585];388.02869749069214
3650;[3.540844678878784, 2.576427936553955, 2.6940677165985107, 2.1638412475585938, 2.3703486919403076, 2.302685022354126];[0.4399881660938263, 0.33945634961128235, 0.5098092555999756, 0.4330666661262512, 0.4638882875442505, 0.4439625144004822];[-2.20306396484375, -1.9576109647750854, -4.3502888679504395, -3.677133560180664, -3.947084903717041, -3.8045785427093506];[1.4857816696166992, 0.9421005845069885, 0.6221338510513306, 0.3973027765750885, 0.26814207434654236];367.49930119514465
3700;[3.4027581214904785, 2.4786107540130615, 1.8916335105895996, 1.5813002586364746, 1.5416597127914429, 1.4521230459213257];[0.43114277720451355, 0.3469386696815491, 0.27459749579429626, 0.19961611926555634, 0.17667262256145477, 0.16825462877750397];[-2.1527085304260254, -2.3779497146606445, -1.9561115503311157, -1.643785834312439, -1.5999078750610352, -1.548524022102356];[1.4258722066879272, 0.8006583452224731, 0.496366411447525, 0.2959972023963928, 0.182855024933815];384.073611497879
3750;[3.417722225189209, 2.5516436100006104, 2.0491509437561035, 2.137180805206299, 1.920562505722046, 1.880444049835205];[0.4201606214046478, 0.35636666417121887, 0.39090895652770996, 0.42243123054504395, 0.34374377131462097, 0.3521236479282379];[-2.120706558227539, -2.2657358646392822, -2.58827543258667, -2.941352605819702, -2.508702039718628, -2.6144208908081055];[1.5076102018356323, 0.8510890603065491, 0.5032001733779907, 0.27973827719688416, 0.18017534911632538];368.31218099594116
3800;[3.5380775928497314, 2.627495050430298, 1.9130346775054932, 1.6726963520050049, 1.7456555366516113, 1.6781798601150513];[0.4449352025985718, 0.454427570104599, 0.2648372948169708, 0.2269187569618225, 0.27437442541122437, 0.23790724575519562];[-2.1953392028808594, -2.37068772315979, -1.8577909469604492, -1.7444568872451782, -2.004138708114624, -1.916190505027771];[1.437378168106079, 0.8659297823905945, 0.531912088394165, 0.35615575313568115, 0.17529787123203278];377.6724519729614
3850;[3.3782663345336914, 2.120426654815674, 1.9535452127456665, 1.8305295705795288, 1.8477321863174438, 1.6528738737106323];[0.43335577845573425, 0.3455340266227722, 0.3878385126590729, 0.35298553109169006, 0.3426448404788971, 0.3344101309776306];[-2.1257143020629883, -2.273634433746338, -2.4287166595458984, -2.3303329944610596, -2.3194007873535156, -2.1135363578796387];[1.3927130699157715, 0.6985811591148376, 0.4901401400566101, 0.2801586389541626, 0.18021544814109802];370.8867576122284
3900;[3.400075674057007, 3.0385982990264893, 2.339639663696289, 1.9255433082580566, 1.666042685508728, 1.5848197937011719];[0.42518237233161926, 0.6582347750663757, 0.5069928169250488, 0.4613786041736603, 0.3139106333255768, 0.3434523940086365];[-2.1462230682373047, -2.8485469818115234, -2.4939873218536377, -2.4454843997955322, -1.9755370616912842, -2.1329386234283447];[1.5412731170654297, 0.9751547574996948, 0.6680436730384827, 0.41800302267074585, 0.30418336391448975];371.85963249206543
3950;[3.5219907760620117, 2.3201239109039307, 1.943578839302063, 1.654582142829895, 1.4998044967651367, 1.4404391050338745];[0.43788301944732666, 0.3009609282016754, 0.23588553071022034, 0.17931953072547913, 0.12917108833789825, 0.11636407673358917];[-2.1906542778015137, -1.9990402460098267, -1.8317288160324097, -1.6003363132476807, -1.4460780620574951, -1.404522180557251];[1.4576197862625122, 0.8085027933120728, 0.5046660304069519, 0.3490164577960968, 0.2191929966211319];380.88513946533203
4000;[3.4889564514160156, 2.7140862941741943, 2.877991199493408, 2.2947301864624023, 2.361147165298462, 2.067909002304077];[0.419704794883728, 0.38709211349487305, 0.6736095547676086, 0.557907223701477, 0.5805997252464294, 0.4953930079936981];[-2.1676790714263916, -2.1634693145751953, -4.649598121643066, -3.7592453956604004, -4.0659403800964355, -3.5040104389190674];[1.4340693950653076, 0.9104101657867432, 0.48618370294570923, 0.3183812201023102, 0.18868428468704224];373.7306513786316
4050;[3.568859577178955, 2.6245296001434326, 1.8869105577468872, 1.6673147678375244, 1.506464958190918, 1.5595319271087646];[0.4272952973842621, 0.3962114453315735, 0.2332053780555725, 0.1965959519147873, 0.14752475917339325, 0.1495366096496582];[-2.2002525329589844, -2.37430477142334, -1.8184654712677002, -1.6740580797195435, -1.4990941286087036, -1.5698721408843994];[1.3979111909866333, 0.8547435402870178, 0.5381163954734802, 0.32928475737571716, 0.18438050150871277];379.19911789894104
