Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1050;[3.4341771602630615, 2.817250967025757, 2.9224860668182373, 2.8077099323272705, 2.9139316082000732, 3.3132050037384033];[0.4304201006889343, 0.34535568952560425, 0.3751962184906006, 0.4535694420337677, 0.5787705183029175, 0.7097476720809937];[-2.155642032623291, -1.9908448457717896, -2.125213861465454, -2.213395595550537, -2.635517120361328, -3.4548113346099854];[1.3702319860458374, 1.1632729768753052, 1.0067262649536133, 0.9305375218391418, 0.9086101651191711];313.85239934921265
1100;[3.5694146156311035, 3.148606061935425, 3.330235242843628, 3.463477373123169, 3.6487550735473633, 3.7062246799468994];[0.4306790828704834, 0.7000386714935303, 0.8076871633529663, 0.8444800972938538, 0.9136258363723755, 0.947127640247345];[-2.2354342937469482, -3.310560464859009, -4.084610939025879, -4.559029579162598, -5.309848785400391, -5.736688613891602];[1.4891663789749146, 0.9070349335670471, 0.8756203055381775, 0.8636295199394226, 0.9200283885002136];310.0147874355316
1150;[3.4858319759368896, 2.697499990463257, 2.557605504989624, 2.5674169063568115, 2.806209087371826, 3.2858762741088867];[0.43737438321113586, 0.35636958479881287, 0.3125288188457489, 0.3181881010532379, 0.45605701208114624, 0.6739876866340637];[-2.1709494590759277, -2.006221294403076, -1.8969870805740356, -1.8741284608840942, -2.2233760356903076, -3.313124895095825];[1.4211032390594482, 1.2036713361740112, 1.033185601234436, 0.9569856524467468, 0.9931647181510925];311.7881290912628
1200;[3.437978982925415, 3.3328330516815186, 3.554764986038208, 3.6566684246063232, 3.726475238800049, 3.844604253768921];[0.4222293496131897, 0.7013477087020874, 0.7926771640777588, 0.8969083428382874, 0.9510670304298401, 0.9620646238327026];[-2.1453921794891357, -3.317199230194092, -4.15241003036499, -5.182170391082764, -5.778441429138184, -6.201815605163574];[1.4090831279754639, 0.8900320529937744, 0.8781834840774536, 0.8619344830513, 0.8432676792144775];310.1945788860321
1250;[3.4220948219299316, 2.893872022628784, 2.877570629119873, 3.0056326389312744, 3.2701454162597656, 3.365084648132324];[0.4305312931537628, 0.3526863157749176, 0.44195204973220825, 0.6124075055122375, 0.7565830945968628, 0.8572681546211243];[-2.1536736488342285, -2.0206151008605957, -2.2912230491638184, -2.9034385681152344, -3.8200888633728027, -4.659077167510986];[1.4425804615020752, 1.0914483070373535, 0.9294537305831909, 0.8823060393333435, 0.8539119362831116];309.78506207466125
1300;[3.4729998111724854, 2.6290595531463623, 2.596747636795044, 2.8581714630126953, 2.671663284301758, 3.0456814765930176];[0.4191039800643921, 0.294147789478302, 0.36538517475128174, 0.4747203290462494, 0.5769121646881104, 0.7325440645217896];[-2.148639678955078, -1.8330179452896118, -1.9793552160263062, -2.370312213897705, -2.6903350353240967, -3.6047372817993164];[1.4331846237182617, 1.2101167440414429, 0.9269643425941467, 0.9160993099212646, 0.8555322289466858];313.2721848487854
1350;[3.4616544246673584, 2.600738763809204, 2.810161590576172, 2.7867534160614014, 2.906144857406616, 3.3548383712768555];[0.43835362792015076, 0.3255201280117035, 0.3962136209011078, 0.4637761414051056, 0.5822606682777405, 0.7468377351760864];[-2.1895406246185303, -1.8594993352890015, -2.132997989654541, -2.295119285583496, -2.7125084400177, -3.6698668003082275];[1.4399313926696777, 1.0680614709854126, 0.9844334721565247, 0.930504560470581, 0.93145352602005];307.97484731674194
1400;[3.5098540782928467, 2.8363847732543945, 2.6697020530700684, 2.7175896167755127, 3.004638671875, 3.0924618244171143];[0.44667667150497437, 0.3439030349254608, 0.31352531909942627, 0.3987533450126648, 0.6166860461235046, 0.7087015509605408];[-2.196889638900757, -1.9905815124511719, -1.8875017166137695, -2.0571274757385254, -2.96103835105896, -3.456756353378296];[1.5062978267669678, 1.2584651708602905, 1.145951509475708, 0.979289174079895, 0.8714168071746826];308.4578626155853
1450;[3.398092031478882, 2.545941114425659, 2.7370338439941406, 2.3776767253875732, 2.31762957572937, 2.183706760406494];[0.4274410307407379, 0.29753631353378296, 0.3235223591327667, 0.28245118260383606, 0.2644551992416382, 0.2615187466144562];[-2.136824607849121, -1.8284777402877808, -1.9664896726608276, -1.7933818101882935, -1.7643688917160034, -1.681307315826416];[1.4827321767807007, 1.2405847311019897, 0.9656006097793579, 0.9126068353652954, 0.9004857540130615];313.1559453010559
1500;[3.3999791145324707, 4.585393905639648, 4.829405307769775, 4.747235298156738, 5.153881549835205, 5.235180854797363];[0.42848700284957886, 0.9077975749969482, 0.945184588432312, 0.9877530932426453, 1.029178261756897, 1.0458109378814697];[-2.1453912258148193, -5.297900199890137, -6.332784652709961, -6.749566078186035, -8.121599197387695, -8.585783004760742];[1.4814077615737915, 0.9608290791511536, 0.9212222695350647, 0.8877386450767517, 0.8423216938972473];309.539763212204
1550;[3.435685157775879, 2.9237308502197266, 2.525850534439087, 2.674738883972168, 2.5030481815338135, 2.5402090549468994];[0.42411941289901733, 0.3543558418750763, 0.31110435724258423, 0.35929346084594727, 0.33891791105270386, 0.355080246925354];[-2.1512887477874756, -1.9650607109069824, -1.903016448020935, -2.145594835281372, -2.0855538845062256, -2.229177713394165];[1.4545917510986328, 1.2148845195770264, 0.9494879841804504, 0.9070079326629639, 0.856110155582428];315.68215441703796
1600;[3.5344862937927246, 2.788884162902832, 2.3292977809906006, 2.274489641189575, 2.3509905338287354, 2.0506324768066406];[0.437140554189682, 0.38993847370147705, 0.3041883409023285, 0.31024453043937683, 0.345437616109848, 0.3083573877811432];[-2.198368787765503, -2.04595947265625, -1.9039973020553589, -1.973374366760254, -2.188472032546997, -1.9743213653564453];[1.3467326164245605, 1.0367343425750732, 0.8731489181518555, 0.8059459328651428, 0.7592952847480774];312.48269391059875
1650;[3.3729896545410156, 2.6575496196746826, 2.5535662174224854, 2.280468702316284, 2.432382106781006, 2.502823829650879];[0.4261898100376129, 0.31098732352256775, 0.3375164866447449, 0.318785160779953, 0.3869401812553406, 0.4394991397857666];[-2.128889560699463, -1.9194194078445435, -1.9900693893432617, -1.9013466835021973, -2.085373878479004, -2.2194018363952637];[1.4399919509887695, 0.9515624046325684, 0.8629627823829651, 0.8905615210533142, 0.8953678607940674];313.78302478790283
1700;[3.3907694816589355, 3.3052303791046143, 3.5528924465179443, 3.655757188796997, 3.8844871520996094, 4.111039638519287];[0.41682669520378113, 0.7451674938201904, 0.8090221285820007, 0.8988598585128784, 0.9223812222480774, 0.9804732799530029];[-2.115798234939575, -3.5868887901306152, -4.398983001708984, -5.120220184326172, -5.826531410217285, -6.555764675140381];[1.4486035108566284, 0.8895044922828674, 0.8701216578483582, 0.8418343663215637, 0.8423686623573303];308.7386665344238
1750;[3.4865918159484863, 3.9153294563293457, 4.389033794403076, 4.505537986755371, 4.777348041534424, 4.855713367462158];[0.43417859077453613, 0.8000072836875916, 0.9588228464126587, 0.9434217810630798, 1.0538363456726074, 1.0714342594146729];[-2.1764469146728516, -4.204458236694336, -6.032948017120361, -6.42901611328125, -7.727250099182129, -8.428433418273926];[1.478678584098816, 0.9319750070571899, 0.8630872964859009, 0.8817654252052307, 0.8711179494857788];305.8010597229004
