Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2100;[3.4577395915985107, 2.553858757019043, 2.6678218841552734, 2.7103307247161865, 2.6762070655822754, 2.6880736351013184];[0.4313388168811798, 0.455527126789093, 0.49294164776802063, 0.568388044834137, 0.5833186507225037, 0.6236321330070496];[-2.1701595783233643, -2.2133703231811523, -2.4499728679656982, -2.704831123352051, -2.846092462539673, -3.0254061222076416];[1.4028916358947754, 0.8697329163551331, 0.8381373286247253, 0.8558580279350281, 0.8215824365615845];311.2508716583252
2150;[3.5250561237335205, 2.6925101280212402, 2.725714921951294, 2.938735008239746, 3.4076223373413086, 3.544386148452759];[0.42883846163749695, 0.306822806596756, 0.33476728200912476, 0.5694599747657776, 0.7619728446006775, 0.8745834827423096];[-2.201998710632324, -1.8514587879180908, -1.9653562307357788, -2.6676690578460693, -3.9181807041168213, -4.708721160888672];[1.469148874282837, 1.2956454753875732, 0.9972870945930481, 0.9277535080909729, 0.8525135517120361];314.4310824871063
2200;[3.4772369861602783, 2.569281578063965, 2.5440189838409424, 2.407243251800537, 2.6397695541381836, 2.735550880432129];[0.43342170119285583, 0.29348447918891907, 0.3162318170070648, 0.31763219833374023, 0.3671930730342865, 0.3780931234359741];[-2.167332649230957, -1.7980339527130127, -1.8867502212524414, -1.865409016609192, -2.03762149810791, -2.1187615394592285];[1.5389820337295532, 1.0637766122817993, 0.9698669910430908, 0.9851016402244568, 0.9841637015342712];311.24274611473083
2250;[3.447732448577881, 2.589211940765381, 2.722059965133667, 2.9327468872070312, 2.586883783340454, 2.662318706512451];[0.42744630575180054, 0.34259089827537537, 0.40124404430389404, 0.47786059975624084, 0.4249810576438904, 0.4523741900920868];[-2.1626577377319336, -1.9276505708694458, -2.1293179988861084, -2.4738707542419434, -2.185537338256836, -2.3220958709716797];[1.4969102144241333, 1.1044806241989136, 0.9403792023658752, 0.955574631690979, 0.8640241026878357];314.61265683174133
2300;[3.4258675575256348, 2.735628128051758, 2.435591697692871, 2.4252817630767822, 2.420091390609741, 2.3257031440734863];[0.43996262550354004, 0.32393699884414673, 0.3178815543651581, 0.3718731105327606, 0.4201498329639435, 0.4281165897846222];[-2.155377149581909, -1.8991215229034424, -1.93326735496521, -2.1244776248931885, -2.3067915439605713, -2.325057029724121];[1.3730943202972412, 1.1867144107818604, 0.9065291285514832, 0.8222932815551758, 0.7942934632301331];314.9260606765747
2350;[3.479848861694336, 2.457580804824829, 2.5708394050598145, 2.506805181503296, 2.754958152770996, 3.01110577583313];[0.4281454086303711, 0.2924470901489258, 0.38020452857017517, 0.5066859126091003, 0.6014685034751892, 0.7447577714920044];[-2.1800904273986816, -1.7889764308929443, -2.052321434020996, -2.390735149383545, -2.9201128482818604, -3.6697866916656494];[1.4287128448486328, 1.0330289602279663, 0.885020911693573, 0.8671042919158936, 0.8104098439216614];313.0936350822449
2400;[3.453928232192993, 2.6283137798309326, 2.439739942550659, 2.5317234992980957, 2.5550448894500732, 2.7825498580932617];[0.42348501086235046, 0.3135037422180176, 0.29363158345222473, 0.31214919686317444, 0.3522719144821167, 0.49713751673698425];[-2.1593546867370605, -1.8698300123214722, -1.8320331573486328, -1.891431450843811, -1.9727604389190674, -2.3841631412506104];[1.4247595071792603, 1.0982259511947632, 0.93487149477005, 0.9638277292251587, 0.919420599937439];316.50838804244995
2450;[3.443373441696167, 2.8103671073913574, 2.7308781147003174, 2.945416212081909, 3.1881091594696045, 3.237654447555542];[0.4253566563129425, 0.3351712226867676, 0.4233923554420471, 0.5974011421203613, 0.6983531713485718, 0.7726354002952576];[-2.157527446746826, -1.9384872913360596, -2.247551202774048, -2.8516814708709717, -3.5358662605285645, -3.847306489944458];[1.5208905935287476, 1.1749659776687622, 0.8842403292655945, 0.8554953336715698, 0.8226072192192078];313.6364803314209
2500;[3.500199317932129, 2.555119514465332, 2.669938087463379, 2.681931734085083, 2.6512985229492188, 2.9009087085723877];[0.4217135012149811, 0.3272883892059326, 0.36669912934303284, 0.4184565544128418, 0.5098051428794861, 0.6069017052650452];[-2.151613235473633, -1.868568778038025, -2.0626637935638428, -2.176764726638794, -2.4016950130462646, -2.8591785430908203];[1.3893779516220093, 0.9650338888168335, 0.90951007604599, 0.9015913009643555, 0.8466430902481079];316.1488502025604
2550;[3.422832489013672, 2.793731451034546, 2.504316568374634, 2.656628131866455, 2.4422237873077393, 2.7413713932037354];[0.439088374376297, 0.3619726300239563, 0.4008263349533081, 0.4885324537754059, 0.5305423736572266, 0.6021056771278381];[-2.157212495803833, -1.9664878845214844, -2.0843160152435303, -2.4372713565826416, -2.517987012863159, -2.9185547828674316];[1.3986759185791016, 1.0709915161132812, 0.8623197078704834, 0.8760458827018738, 0.8235800862312317];314.3428301811218
