Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2600;[3.394423484802246, 3.741403579711914, 3.728135585784912, 3.7496800422668457, 3.6512956619262695, 3.4981281757354736];[0.44063636660575867, 0.45771506428718567, 0.46349695324897766, 0.46605992317199707, 0.44720470905303955, 0.44732600450515747];[-2.1647140979766846, -2.26729679107666, -2.2545881271362305, -2.2518153190612793, -2.2146992683410645, -2.1893982887268066];[1.3757927417755127, 1.540498971939087, 1.5222549438476562, 1.4957774877548218, 1.4283146858215332];414.117591381073
2650;[3.442821979522705, 3.4880404472351074, 3.429550886154175, 3.231311798095703, 3.158679246902466, 3.2014386653900146];[0.4292795956134796, 0.4106389284133911, 0.39709097146987915, 0.3732280135154724, 0.3522482216358185, 0.361966609954834];[-2.150250196456909, -2.1097607612609863, -2.0998525619506836, -2.0255239009857178, -1.9795312881469727, -2.0079331398010254];[1.4356052875518799, 1.461692452430725, 1.653144359588623, 1.4782947301864624, 1.4328982830047607];401.81828212738037
2700;[3.5615553855895996, 3.609501838684082, 3.4206199645996094, 3.4476659297943115, 3.6761152744293213, 3.635280132293701];[0.4321097135543823, 0.4391006529331207, 0.42938631772994995, 0.47228553891181946, 0.5049273371696472, 0.49516409635543823];[-2.211458683013916, -2.2636501789093018, -2.200389862060547, -2.2692418098449707, -2.354740858078003, -2.3275012969970703];[1.381988525390625, 1.4038406610488892, 1.4352079629898071, 1.385433316230774, 1.4530351161956787];402.8940587043762
2750;[3.5089309215545654, 3.432960271835327, 3.5319838523864746, 3.5389535427093506, 3.903299331665039, 3.808725357055664];[0.43499210476875305, 0.43364518880844116, 0.4492191672325134, 0.4839431345462799, 0.5234760642051697, 0.5468331575393677];[-2.196744441986084, -2.133604049682617, -2.2275776863098145, -2.2949211597442627, -2.462563991546631, -2.5072669982910156];[1.5251234769821167, 1.4072070121765137, 1.4448046684265137, 1.4107717275619507, 1.5327773094177246];494.3669455051422
2800;[3.548353433609009, 3.5175414085388184, 3.6386666297912598, 3.649890899658203, 3.4233720302581787, 3.488800048828125];[0.42625173926353455, 0.44586336612701416, 0.4542829096317291, 0.47155290842056274, 0.4316699802875519, 0.41184407472610474];[-2.2053003311157227, -2.2116572856903076, -2.23667049407959, -2.2870326042175293, -2.1651411056518555, -2.154853582382202];[1.415387749671936, 1.4539870023727417, 1.476379632949829, 1.4291352033615112, 1.4997823238372803];488.56260871887207
2850;[3.4069786071777344, 3.358828544616699, 3.3083338737487793, 3.532940626144409, 3.601120948791504, 3.6737287044525146];[0.42313840985298157, 0.42186450958251953, 0.4273965358734131, 0.44601261615753174, 0.4502713084220886, 0.4805811643600464];[-2.1496262550354004, -2.106218099594116, -2.1277806758880615, -2.2268941402435303, -2.214846611022949, -2.304692029953003];[1.4206163883209229, 1.5749586820602417, 1.4105064868927002, 1.4593138694763184, 1.4663234949111938];461.2908191680908
2900;[3.4786903858184814, 3.4192371368408203, 3.3387362957000732, 3.399388313293457, 3.486774206161499, 3.4021196365356445];[0.4198276996612549, 0.414951890707016, 0.42723962664604187, 0.4846978783607483, 0.4727330207824707, 0.46879029273986816];[-2.169485092163086, -2.1334636211395264, -2.166576862335205, -2.2894248962402344, -2.2927820682525635, -2.2726011276245117];[1.5595101118087769, 1.4296283721923828, 1.3239694833755493, 1.3194894790649414, 1.420718789100647];434.2450795173645
2950;[3.457639694213867, 3.421360969543457, 3.2264115810394287, 3.6174051761627197, 3.479703187942505, 3.2539384365081787];[0.41961294412612915, 0.4205588102340698, 0.39133745431900024, 0.42297565937042236, 0.40593206882476807, 0.3787282705307007];[-2.1645867824554443, -2.1155900955200195, -2.0296719074249268, -2.1575708389282227, -2.1295065879821777, -2.0252761840820312];[1.4005879163742065, 1.4775396585464478, 1.405052661895752, 1.456930160522461, 1.5253982543945312];444.0100305080414
3000;[3.4256255626678467, 3.408449172973633, 3.2254247665405273, 3.4729292392730713, 3.3897972106933594, 3.453202724456787];[0.4304555654525757, 0.41610950231552124, 0.38083523511886597, 0.4197440445423126, 0.41235220432281494, 0.43731212615966797];[-2.1510977745056152, -2.131861925125122, -2.016852378845215, -2.1597483158111572, -2.087062120437622, -2.131972551345825];[1.4508298635482788, 1.4232844114303589, 1.4295766353607178, 1.4285318851470947, 1.4538557529449463];378.6401963233948
3050;[3.5232760906219482, 3.4997825622558594, 3.5134923458099365, 3.1517205238342285, 3.3916738033294678, 3.312384605407715];[0.4335034191608429, 0.4171864092350006, 0.43958917260169983, 0.41130656003952026, 0.4201993942260742, 0.4133303165435791];[-2.183851718902588, -2.18310284614563, -2.1855714321136475, -2.0508971214294434, -2.1498947143554688, -2.119288682937622];[1.4893990755081177, 1.376542329788208, 1.3823779821395874, 1.4031568765640259, 1.3640254735946655];377.69584441185
3100;[3.5262510776519775, 3.695530652999878, 3.644214630126953, 3.807288408279419, 3.6600778102874756, 3.4961791038513184];[0.4273252487182617, 0.46259617805480957, 0.4620145857334137, 0.4795546531677246, 0.4506879150867462, 0.44953349232673645];[-2.1755728721618652, -2.3006882667541504, -2.2599329948425293, -2.3094704151153564, -2.2426164150238037, -2.194828987121582];[1.466610312461853, 1.4032210111618042, 1.479382038116455, 1.5620225667953491, 1.4473867416381836];377.6987748146057
3150;[3.481098175048828, 3.591747522354126, 3.3967089653015137, 3.638011932373047, 3.3945095539093018, 3.6121184825897217];[0.4412480592727661, 0.457090824842453, 0.44033801555633545, 0.44974592328071594, 0.39662739634513855, 0.411825954914093];[-2.1739420890808105, -2.237204074859619, -2.154682159423828, -2.245558023452759, -2.102795362472534, -2.150632619857788];[1.3970140218734741, 1.4278000593185425, 1.3911253213882446, 1.4340800046920776, 1.5340549945831299];376.3761303424835
3200;[3.5564115047454834, 3.571902275085449, 3.5152149200439453, 3.540891647338867, 3.434691905975342, 3.546501874923706];[0.42679154872894287, 0.44434189796447754, 0.46120935678482056, 0.4535498023033142, 0.4535355865955353, 0.44839057326316833];[-2.2020366191864014, -2.223783493041992, -2.2151012420654297, -2.2117130756378174, -2.209139823913574, -2.258373737335205];[1.4627749919891357, 1.4476476907730103, 1.5632158517837524, 1.4272291660308838, 1.3802217245101929];380.47951316833496
3250;[3.5460596084594727, 3.44827938079834, 3.408169984817505, 3.615818738937378, 3.5586791038513184, 3.6550168991088867];[0.44870391488075256, 0.41678130626678467, 0.4289146363735199, 0.42568492889404297, 0.4128536880016327, 0.4132870137691498];[-2.22725510597229, -2.12247896194458, -2.1267917156219482, -2.1631619930267334, -2.1149685382843018, -2.118009567260742];[1.4305607080459595, 1.4214767217636108, 1.4607044458389282, 1.453342080116272, 1.5564167499542236];377.19851183891296
3300;[3.5628983974456787, 3.4646008014678955, 3.544579029083252, 3.3619649410247803, 3.394463300704956, 3.427257776260376];[0.4286653399467468, 0.4509681463241577, 0.44625237584114075, 0.4591939449310303, 0.49407655000686646, 0.4869937598705292];[-2.204709529876709, -2.2221672534942627, -2.2715132236480713, -2.226350784301758, -2.2982640266418457, -2.3090708255767822];[1.3652318716049194, 1.3917509317398071, 1.3580751419067383, 1.4084370136260986, 1.3369193077087402];381.34601497650146
3350;[3.4647178649902344, 3.2714855670928955, 3.3142712116241455, 3.257700204849243, 3.238187074661255, 3.0345942974090576];[0.42730820178985596, 0.3928828835487366, 0.38909074664115906, 0.3900547921657562, 0.3721769452095032, 0.3285801410675049];[-2.1585211753845215, -2.0573060512542725, -2.080202102661133, -2.0636820793151855, -2.037640333175659, -1.928061842918396];[1.3729313611984253, 1.4737249612808228, 1.4511057138442993, 1.5164477825164795, 1.3812575340270996];379.49039340019226
3400;[3.4300949573516846, 3.0743885040283203, 3.1970036029815674, 3.0975615978240967, 3.223388671875, 3.239539384841919];[0.4225103259086609, 0.3538491129875183, 0.37071770429611206, 0.37338170409202576, 0.34331825375556946, 0.3609459698200226];[-2.153245210647583, -1.9756683111190796, -2.043073892593384, -1.999682903289795, -1.9921364784240723, -2.041682481765747];[1.3664191961288452, 1.3553223609924316, 1.3539596796035767, 1.3392168283462524, 1.4891903400421143];379.46142625808716
3450;[3.4317879676818848, 3.395949125289917, 3.479914665222168, 3.34726619720459, 3.291222333908081, 3.1153056621551514];[0.42851898074150085, 0.41684189438819885, 0.43606364727020264, 0.4225797653198242, 0.4263348877429962, 0.39921170473098755];[-2.1599225997924805, -2.1584861278533936, -2.188866138458252, -2.1398508548736572, -2.159899950027466, -2.102998733520508];[1.359683632850647, 1.4385789632797241, 1.3913145065307617, 1.330714225769043, 1.3289164304733276];375.9535245895386
3500;[3.43996524810791, 3.623459577560425, 3.54423451423645, 3.740615129470825, 3.987154006958008, 4.102339744567871];[0.4161004424095154, 0.46485257148742676, 0.4991907477378845, 0.5148816108703613, 0.5633934140205383, 0.5969028472900391];[-2.1366357803344727, -2.2694685459136963, -2.3274338245391846, -2.410571336746216, -2.5309009552001953, -2.6746959686279297];[1.510897159576416, 1.4956135749816895, 1.4370038509368896, 1.368190050125122, 1.5753436088562012];381.6600742340088
3550;[3.530898094177246, 3.540475606918335, 3.5226175785064697, 3.4560024738311768, 3.455880880355835, 3.2689545154571533];[0.4299246668815613, 0.43680304288864136, 0.439071923494339, 0.4284752309322357, 0.44754558801651, 0.41147249937057495];[-2.201012134552002, -2.204782247543335, -2.212047815322876, -2.1826207637786865, -2.2323548793792725, -2.090583086013794];[1.4692564010620117, 1.4013323783874512, 1.555496096611023, 1.5200886726379395, 1.337619423866272];381.05575823783875
3600;[3.4477524757385254, 3.693066358566284, 3.605038642883301, 3.7630209922790527, 3.8169312477111816, 3.9336464405059814];[0.4325738847255707, 0.4187610447406769, 0.43831509351730347, 0.4539741277694702, 0.46892645955085754, 0.49151477217674255];[-2.174731731414795, -2.2055230140686035, -2.1554155349731445, -2.2322278022766113, -2.2736897468566895, -2.3152236938476562];[1.6281895637512207, 1.4404864311218262, 1.5781608819961548, 1.4881105422973633, 1.5761420726776123];380.086501121521
3650;[3.540844678878784, 3.3714704513549805, 3.435502290725708, 3.3429102897644043, 3.5557057857513428, 3.5278685092926025];[0.4399881660938263, 0.4224988520145416, 0.4105912148952484, 0.4084469676017761, 0.39493027329444885, 0.4141559302806854];[-2.20306396484375, -2.148374319076538, -2.179309606552124, -2.111721992492676, -2.1660265922546387, -2.1787211894989014];[1.4857816696166992, 1.410251498222351, 1.4622910022735596, 1.5222464799880981, 1.5387970209121704];376.9380192756653
3700;[3.4027581214904785, 3.6305794715881348, 3.6626951694488525, 3.4256415367126465, 3.4076313972473145, 3.4979989528656006];[0.43114277720451355, 0.46939802169799805, 0.4441851079463959, 0.4166979193687439, 0.42095163464546204, 0.43918994069099426];[-2.1527085304260254, -2.264625310897827, -2.2308266162872314, -2.1218955516815186, -2.149066209793091, -2.187765598297119];[1.4258722066879272, 1.3565031290054321, 1.4890539646148682, 1.4674936532974243, 1.5182194709777832];374.5861337184906
3750;[3.417722225189209, 3.3815486431121826, 3.313337564468384, 3.537642002105713, 3.702986240386963, 3.4148128032684326];[0.4201606214046478, 0.42707470059394836, 0.4286833703517914, 0.448083758354187, 0.5039333701133728, 0.4411223530769348];[-2.120706558227539, -2.151625871658325, -2.1136181354522705, -2.2346620559692383, -2.38645076751709, -2.185544013977051];[1.5076102018356323, 1.3614871501922607, 1.469052791595459, 1.4567700624465942, 1.3520509004592896];381.50370168685913
3800;[3.5380775928497314, 3.358729839324951, 3.4693143367767334, 3.530144214630127, 3.475827693939209, 3.6411821842193604];[0.4449352025985718, 0.4091724753379822, 0.39736005663871765, 0.4020017385482788, 0.3775496780872345, 0.39874574542045593];[-2.1953392028808594, -2.106872081756592, -2.0857794284820557, -2.09328556060791, -2.055072546005249, -2.10479736328125];[1.437378168106079, 1.3980903625488281, 1.4326815605163574, 1.4768263101577759, 1.5950835943222046];380.8167939186096
3850;[3.3782663345336914, 3.3751397132873535, 3.3806262016296387, 3.304760217666626, 3.434516668319702, 3.2508442401885986];[0.43335577845573425, 0.40842747688293457, 0.4046369791030884, 0.41086438298225403, 0.41752710938453674, 0.4039151072502136];[-2.1257143020629883, -2.1015028953552246, -2.113410711288452, -2.095477342605591, -2.189459800720215, -2.0912678241729736];[1.3927130699157715, 1.4182854890823364, 1.5834388732910156, 1.415177345275879, 1.4512301683425903];381.883065700531
3900;[3.400075674057007, 3.6069798469543457, 3.542952537536621, 3.4563956260681152, 3.819000005722046, 3.8553993701934814];[0.42518237233161926, 0.46327751874923706, 0.4252123534679413, 0.4374683201313019, 0.4771425127983093, 0.49919047951698303];[-2.1462230682373047, -2.2579345703125, -2.20487380027771, -2.163348913192749, -2.3167178630828857, -2.3438167572021484];[1.5412731170654297, 1.4629740715026855, 1.4175602197647095, 1.3425225019454956, 1.5490190982818604];380.5661053657532
3950;[3.5219907760620117, 3.3776395320892334, 3.490267038345337, 3.2693402767181396, 3.3288443088531494, 3.2040629386901855];[0.43788301944732666, 0.42026907205581665, 0.40810903906822205, 0.36926549673080444, 0.3788481056690216, 0.3606867790222168];[-2.1906542778015137, -2.1395058631896973, -2.173454523086548, -2.0514936447143555, -2.0751898288726807, -2.0402650833129883];[1.4576197862625122, 1.5236619710922241, 1.4354788064956665, 1.630523681640625, 1.4714581966400146];381.589795589447
4000;[3.4889564514160156, 3.3613879680633545, 3.6274518966674805, 3.548407793045044, 3.6203558444976807, 3.452220916748047];[0.419704794883728, 0.3946613669395447, 0.4132101833820343, 0.41511818766593933, 0.4448273181915283, 0.42675092816352844];[-2.1676790714263916, -2.1112821102142334, -2.1781764030456543, -2.142662525177002, -2.2560582160949707, -2.1409852504730225];[1.4340693950653076, 1.4765547513961792, 1.5297179222106934, 1.5006921291351318, 1.4560527801513672];382.7298309803009
4050;[3.568859577178955, 3.6814794540405273, 3.5297794342041016, 3.409301280975342, 3.2628285884857178, 3.327240467071533];[0.4272952973842621, 0.4787759482860565, 0.44280314445495605, 0.43163689970970154, 0.40854308009147644, 0.4115847051143646];[-2.2002525329589844, -2.327989339828491, -2.189812421798706, -2.158803701400757, -2.114057779312134, -2.1576943397521973];[1.3979111909866333, 1.3896316289901733, 1.3654991388320923, 1.3840842247009277, 1.3721054792404175];381.0678734779358
4100;[3.4559199810028076, 3.540921449661255, 3.2455391883850098, 3.2294907569885254, 3.166855812072754, 3.2348241806030273];[0.43601733446121216, 0.4400692880153656, 0.38444092869758606, 0.3793690502643585, 0.3674756586551666, 0.3736256957054138];[-2.1943347454071045, -2.2155394554138184, -2.044996500015259, -2.0497686862945557, -2.0251529216766357, -2.0347702503204346];[1.4656541347503662, 1.4866454601287842, 1.3807913064956665, 1.4535104036331177, 1.4359289407730103];378.2219898700714
4150;[3.433300495147705, 3.3449008464813232, 3.319261074066162, 3.4777462482452393, 3.311021327972412, 3.3765902519226074];[0.4243253767490387, 0.38623949885368347, 0.38115745782852173, 0.381351500749588, 0.35326191782951355, 0.36673492193222046];[-2.129598617553711, -2.047297239303589, -2.0413002967834473, -2.0922670364379883, -1.9987285137176514, -2.057934522628784];[1.4008816480636597, 1.4615238904953003, 1.4454424381256104, 1.5511747598648071, 1.5101096630096436];381.13656425476074
4200;[3.552973985671997, 3.4235029220581055, 3.345750570297241, 3.2169408798217773, 3.3588626384735107, 3.3729753494262695];[0.4355594515800476, 0.44216689467430115, 0.4118746817111969, 0.39126962423324585, 0.43389299511909485, 0.42715826630592346];[-2.2056286334991455, -2.1509804725646973, -2.1246533393859863, -2.064033031463623, -2.1417858600616455, -2.1385719776153564];[1.4416403770446777, 1.47557532787323, 1.4127036333084106, 1.3238162994384766, 1.3763638734817505];380.1696219444275
4250;[3.439617872238159, 3.572356700897217, 3.433408260345459, 3.6834537982940674, 3.488710403442383, 3.6014785766601562];[0.4486544132232666, 0.41385239362716675, 0.4483311176300049, 0.47823265194892883, 0.4696533679962158, 0.4611275792121887];[-2.158219337463379, -2.1687188148498535, -2.180544137954712, -2.343344211578369, -2.2965662479400635, -2.3273279666900635];[1.4138010740280151, 1.472120761871338, 1.4299285411834717, 1.5200581550598145, 1.367091178894043];384.5867187976837
4300;[3.4404165744781494, 3.4198994636535645, 3.442180871963501, 3.258165121078491, 3.1454484462738037, 3.1042191982269287];[0.4380873441696167, 0.42330068349838257, 0.40832948684692383, 0.4000648856163025, 0.37057915329933167, 0.3604823648929596];[-2.167135715484619, -2.1688015460968018, -2.1351075172424316, -2.0797922611236572, -2.036414384841919, -2.0422136783599854];[1.4293386936187744, 1.3876621723175049, 1.403909683227539, 1.5205934047698975, 1.4435805082321167];378.69160890579224
4350;[3.5066659450531006, 3.5033211708068848, 3.503025531768799, 3.471139669418335, 3.3762240409851074, 3.601451873779297];[0.42971107363700867, 0.4493062198162079, 0.4342113733291626, 0.4293014407157898, 0.44219890236854553, 0.4712495803833008];[-2.201038360595703, -2.204612970352173, -2.2078351974487305, -2.164047956466675, -2.179334878921509, -2.2758986949920654];[1.4041314125061035, 1.4392540454864502, 1.4215819835662842, 1.4296936988830566, 1.4426586627960205];407.5876922607422
4400;[3.388012409210205, 3.416276454925537, 3.227400541305542, 3.386058807373047, 3.565443992614746, 3.545212745666504];[0.43449947237968445, 0.4167401194572449, 0.38969072699546814, 0.4238851070404053, 0.4041421413421631, 0.43672794103622437];[-2.1369526386260986, -2.1855740547180176, -2.0560340881347656, -2.1328675746917725, -2.1679165363311768, -2.165140151977539];[1.4521327018737793, 1.4730048179626465, 1.3634986877441406, 1.4379264116287231, 1.4749236106872559];378.63645362854004
4450;[3.46403431892395, 3.516352653503418, 3.4513516426086426, 3.213759660720825, 3.3601603507995605, 3.363396167755127];[0.4295528829097748, 0.4426513910293579, 0.43791162967681885, 0.4336811602115631, 0.44130948185920715, 0.44117456674575806];[-2.17692232131958, -2.2017736434936523, -2.1853220462799072, -2.1145522594451904, -2.194074869155884, -2.1683614253997803];[1.5305474996566772, 1.4338270425796509, 1.3447535037994385, 1.3747787475585938, 1.3539183139801025];375.13214445114136
4500;[3.435029983520508, 3.5239956378936768, 3.443977117538452, 3.4655025005340576, 3.28639554977417, 3.315599203109741];[0.4312841594219208, 0.4379207193851471, 0.42328590154647827, 0.44410598278045654, 0.40333935618400574, 0.4133833944797516];[-2.1519405841827393, -2.1726932525634766, -2.155582904815674, -2.200201988220215, -2.1164731979370117, -2.167436361312866];[1.4830230474472046, 1.3957819938659668, 1.4801644086837769, 1.3828002214431763, 1.4713650941848755];376.3923292160034
4550;[3.4912192821502686, 3.4660496711730957, 3.6270105838775635, 3.6404073238372803, 3.641456127166748, 3.556267738342285];[0.41575321555137634, 0.4552255868911743, 0.4083094894886017, 0.422761470079422, 0.44759267568588257, 0.40147241950035095];[-2.1820414066314697, -2.213212013244629, -2.1648330688476562, -2.1880745887756348, -2.1853115558624268, -2.133680582046509];[1.4108039140701294, 1.342219591140747, 1.6435476541519165, 1.4097541570663452, 1.4972796440124512];380.7382776737213
4600;[3.322650909423828, 3.51871395111084, 3.4628746509552, 3.5890419483184814, 3.5621440410614014, 3.7650632858276367];[0.43635958433151245, 0.42450299859046936, 0.4465571939945221, 0.4496115446090698, 0.44000741839408875, 0.42843350768089294];[-2.133258819580078, -2.1702699661254883, -2.1653428077697754, -2.2060303688049316, -2.200995683670044, -2.2244067192077637];[1.4707304239273071, 1.4605482816696167, 1.5606328248977661, 1.751924753189087, 1.5807788372039795];383.5124361515045
4650;[3.4254584312438965, 3.383781909942627, 3.553957939147949, 3.5462098121643066, 3.3528079986572266, 3.167060136795044];[0.4274805188179016, 0.4059605598449707, 0.4231676459312439, 0.3991320729255676, 0.3753408193588257, 0.3728412091732025];[-2.1472837924957275, -2.0986552238464355, -2.1520564556121826, -2.1037485599517822, -2.048130989074707, -1.9827262163162231];[1.4355543851852417, 1.4640809297561646, 1.5685369968414307, 1.4488874673843384, 1.3992607593536377];375.4212121963501
4700;[3.4441146850585938, 3.6385600566864014, 3.8688294887542725, 4.181911468505859, 4.119897842407227, 3.9114723205566406];[0.4355427324771881, 0.4568943381309509, 0.5092334747314453, 0.5395265221595764, 0.5439601540565491, 0.5042279362678528];[-2.167985439300537, -2.2312724590301514, -2.3577940464019775, -2.4848337173461914, -2.5062780380249023, -2.3800923824310303];[1.4566947221755981, 1.493942141532898, 1.4933421611785889, 1.5257835388183594, 1.5204367637634277];381.13458013534546
4750;[3.427764654159546, 3.2218990325927734, 3.147217273712158, 3.118154764175415, 3.3235394954681396, 3.2393569946289062];[0.43967872858047485, 0.39416176080703735, 0.37604856491088867, 0.3594668209552765, 0.36924201250076294, 0.3635132908821106];[-2.1648216247558594, -2.0405595302581787, -1.9866753816604614, -1.9718620777130127, -2.055990219116211, -2.0097274780273438];[1.4229375123977661, 1.4576492309570312, 1.479398488998413, 1.3971492052078247, 1.5957101583480835];378.2505204677582
4800;[3.6132876873016357, 3.4306063652038574, 3.3837532997131348, 3.2351887226104736, 3.3437438011169434, 3.390455961227417];[0.43190473318099976, 0.46161291003227234, 0.455098956823349, 0.4240887761116028, 0.4169713854789734, 0.44043147563934326];[-2.2278809547424316, -2.221040964126587, -2.206848382949829, -2.1367807388305664, -2.1438562870025635, -2.2082788944244385];[1.4324054718017578, 1.393118143081665, 1.3479642868041992, 1.377227544784546, 1.3681955337524414];376.0704617500305
4850;[3.4939403533935547, 3.4656012058258057, 3.656999111175537, 3.7166967391967773, 3.7075531482696533, 3.8133137226104736];[0.42048031091690063, 0.4444411098957062, 0.4764195680618286, 0.504163920879364, 0.5135092735290527, 0.5089350342750549];[-2.1906533241271973, -2.1622958183288574, -2.302286386489868, -2.3717551231384277, -2.3869612216949463, -2.393965244293213];[1.401949405670166, 1.4554517269134521, 1.4427123069763184, 1.5603843927383423, 1.4141710996627808];381.3955428600311
4900;[3.500035047531128, 3.266070604324341, 3.3384485244750977, 3.311918258666992, 3.351322650909424, 3.523988723754883];[0.43954998254776, 0.4261630177497864, 0.43859100341796875, 0.46474868059158325, 0.43453744053840637, 0.49789297580718994];[-2.187502145767212, -2.149301052093506, -2.1694374084472656, -2.1851718425750732, -2.1897032260894775, -2.337853193283081];[1.4528001546859741, 1.463487148284912, 1.3788738250732422, 1.3222280740737915, 1.4902502298355103];378.2293722629547
4950;[3.6074352264404297, 3.573330879211426, 3.3152003288269043, 3.498208522796631, 3.4485790729522705, 3.551600694656372];[0.4442906975746155, 0.4380872845649719, 0.3986012041568756, 0.42896226048469543, 0.43307268619537354, 0.4529761075973511];[-2.2326273918151855, -2.2011656761169434, -2.0958855152130127, -2.177351474761963, -2.1961331367492676, -2.2272002696990967];[1.477205514907837, 1.4586085081100464, 1.4438616037368774, 1.463570237159729, 1.4495301246643066];377.0175664424896
5000;[3.4515857696533203, 3.545114278793335, 3.5541739463806152, 3.548802137374878, 3.3714284896850586, 3.5809388160705566];[0.4284898042678833, 0.4396561086177826, 0.4256581664085388, 0.4058823883533478, 0.40087583661079407, 0.41875752806663513];[-2.155395984649658, -2.1803488731384277, -2.152191400527954, -2.096762180328369, -2.0509979724884033, -2.1615853309631348];[1.4226378202438354, 1.5212879180908203, 1.4705244302749634, 1.5098100900650024, 1.4900444746017456];378.0435702800751
